Timestamp,Usage EXACT 29548,Gradient EXACT 29548,Temperature EXACT 29548,Usage EXACT 29548,Gradient EXACT 29548,Temperature EXACT 29548
2025-11-23 22:54:58,0,-0.03,26.70,0,-0.03,26.70
2025-11-23 22:56:58,0,-0.04,26.70,0,-0.04,26.70
2025-11-23 22:58:58,0,-0.03,26.70,0,-0.03,26.70
2025-11-23 23:00:58,0,0.05,26.70,0,0.05,26.70
2025-11-23 23:02:58,0,0.06,26.70,0,0.06,26.70
2025-11-23 23:04:58,0,0.06,26.70,0,0.06,26.70
2025-11-23 23:06:58,0,0.03,26.66,0,0.03,26.66
2025-11-23 23:08:58,0,-0.01,26.62,0,-0.01,26.62
2025-11-23 23:10:58,0,-0.04,26.60,0,-0.04,26.60
2025-11-23 23:12:58,0,-0.04,26.60,0,-0.04,26.60
2025-11-23 23:14:58,0,-0.04,26.60,0,-0.04,26.60
2025-11-23 23:16:58,0,0.02,26.60,0,0.02,26.60
2025-11-23 23:18:58,0,0.04,26.60,0,0.04,26.60
2025-11-23 23:20:58,0,0.06,26.60,0,0.06,26.60
2025-11-23 23:22:58,0,0.06,26.60,0,0.06,26.60
2025-11-23 23:24:58,0,0.06,26.60,0,0.06,26.60
2025-11-23 23:26:58,0,0.06,26.60,0,0.06,26.60
2025-11-23 23:28:58,0,0.06,26.60,0,0.06,26.60
2025-11-23 23:30:58,0,-0.00,26.53,0,-0.00,26.53
2025-11-23 23:32:58,0,-0.04,26.49,0,-0.04,26.49
2025-11-23 23:34:58,0,-0.04,26.49,0,-0.04,26.49
2025-11-23 23:36:58,0,0.04,26.49,0,0.04,26.49
2025-11-23 23:38:58,0,0.06,26.49,0,0.06,26.49
2025-11-23 23:40:58,0,0.06,26.49,0,0.06,26.49
2025-11-23 23:42:58,0,0.06,26.49,0,0.06,26.49
2025-11-23 23:44:58,0,0.01,26.44,0,0.01,26.44
2025-11-23 23:46:58,0,-0.03,26.39,0,-0.03,26.39
2025-11-23 23:48:58,0,-0.04,26.39,0,-0.04,26.39
2025-11-23 23:50:58,0,-0.04,26.39,0,-0.04,26.39
2025-11-23 23:52:58,0,-0.03,26.39,0,-0.03,26.39
2025-11-23 23:54:58,0,0.03,26.39,0,0.03,26.39
2025-11-23 23:56:58,0,0.06,26.39,0,0.06,26.39
2025-11-23 23:58:58,0,0.06,26.39,0,0.06,26.39
2025-11-24 00:00:58,0,0.06,26.39,0,0.06,26.39
2025-11-24 00:02:58,0,0.06,26.39,0,0.06,26.39
2025-11-24 00:04:58,0,0.06,26.39,0,0.06,26.39
2025-11-24 00:06:58,0,0.03,26.36,0,0.03,26.36
2025-11-24 00:08:58,0,-0.01,26.30,0,-0.01,26.30
2025-11-24 00:10:58,0,-0.03,26.29,0,-0.03,26.29
2025-11-24 00:12:58,0,-0.04,26.29,0,-0.04,26.29
2025-11-24 00:14:58,0,-0.04,26.29,0,-0.04,26.29
2025-11-24 00:16:58,0,-0.00,26.29,0,-0.00,26.29
2025-11-24 00:18:58,0,0.05,26.29,0,0.05,26.29
2025-11-24 00:20:58,0,0.03,26.25,0,0.03,26.25
2025-11-24 00:22:58,0,-0.03,26.18,0,-0.03,26.18
2025-11-24 00:24:58,0,-0.04,26.18,0,-0.04,26.18
2025-11-24 00:26:58,0,0.04,26.18,0,0.04,26.18
2025-11-24 00:28:58,0,0.06,26.18,0,0.06,26.18
2025-11-24 00:30:58,0,-0.01,26.10,0,-0.01,26.10
2025-11-24 00:32:58,0,-0.04,26.08,0,-0.04,26.08
2025-11-24 00:34:58,0,-0.04,26.08,0,-0.04,26.08
2025-11-24 00:36:58,0,-0.04,26.08,0,-0.04,26.08
2025-11-24 00:38:58,0,-0.04,26.08,0,-0.04,26.08
2025-11-24 00:40:58,0,-0.04,26.08,0,-0.04,26.08
2025-11-24 00:42:58,0,0.03,26.08,0,0.03,26.08
2025-11-24 00:44:58,0,0.04,26.08,0,0.04,26.08
2025-11-24 00:46:58,0,0.03,26.08,0,0.03,26.08
2025-11-24 00:48:58,0,-0.01,26.08,0,-0.01,26.08
2025-11-24 00:50:58,0,-0.01,26.08,0,-0.01,26.08
2025-11-24 00:52:58,0,0.03,26.08,0,0.03,26.08
2025-11-24 00:54:58,0,-0.01,26.08,0,-0.01,26.08
2025-11-24 00:56:58,0,0.04,26.08,0,0.04,26.08
2025-11-24 00:58:58,0,0.06,26.08,0,0.06,26.08
2025-11-24 01:00:58,0,0.06,26.08,0,0.06,26.08
2025-11-24 01:02:58,0,0.06,26.08,0,0.06,26.08
2025-11-24 01:04:58,0,0.03,26.05,0,0.03,26.05
2025-11-24 01:06:58,0,-0.03,25.98,0,-0.03,25.98
2025-11-24 01:08:58,0,-0.04,25.98,0,-0.04,25.98
2025-11-24 01:10:58,0,-0.04,25.98,0,-0.04,25.98
2025-11-24 01:12:58,0,-0.04,25.98,0,-0.04,25.98
2025-11-24 01:14:58,0,-0.04,25.98,0,-0.04,25.98
2025-11-24 01:16:58,0,-0.02,25.98,0,-0.02,25.98
2025-11-24 01:18:58,0,0.05,25.98,0,0.05,25.98
2025-11-24 01:20:58,0,0.06,25.98,0,0.06,25.98
2025-11-24 01:22:58,0,0.06,25.98,0,0.06,25.98
2025-11-24 01:24:58,0,0.06,25.98,0,0.06,25.98
2025-11-24 01:26:58,0,0.06,25.98,0,0.06,25.98
2025-11-24 01:28:58,0,0.06,25.98,0,0.06,25.98
2025-11-24 01:30:58,0,0.06,25.98,0,0.06,25.98
2025-11-24 01:32:58,0,-0.01,25.89,0,-0.01,25.89
2025-11-24 01:34:58,0,-0.04,25.87,0,-0.04,25.87
2025-11-24 01:36:58,0,-0.04,25.87,0,-0.04,25.87
2025-11-24 01:38:58,0,-0.02,25.87,0,-0.02,25.87
2025-11-24 01:40:58,0,0.03,25.87,0,0.03,25.87
2025-11-24 01:42:58,0,0.06,25.87,0,0.06,25.87
2025-11-24 01:44:58,0,0.06,25.87,0,0.06,25.87
2025-11-24 01:46:58,0,0.02,25.82,0,0.02,25.82
2025-11-24 01:48:58,0,-0.03,25.77,0,-0.03,25.77
2025-11-24 01:50:58,0,-0.04,25.77,0,-0.04,25.77
2025-11-24 01:52:58,0,-0.04,25.77,0,-0.04,25.77
2025-11-24 01:54:58,0,0.04,25.77,0,0.04,25.77
2025-11-24 01:56:58,0,0.06,25.77,0,0.06,25.77
2025-11-24 01:58:58,0,0.06,25.77,0,0.06,25.77
2025-11-24 02:00:58,0,0.06,25.77,0,0.06,25.77
2025-11-24 02:02:58,0,-0.02,25.67,0,-0.02,25.67
2025-11-24 02:04:58,0,-0.04,25.66,0,-0.04,25.66
2025-11-24 02:06:58,0,-0.02,25.66,0,-0.02,25.66
2025-11-24 02:08:58,0,0.02,25.66,0,0.02,25.66
2025-11-24 02:10:58,0,0.06,25.66,0,0.06,25.66
2025-11-24 02:12:58,0,0.06,25.66,0,0.06,25.66
2025-11-24 02:14:58,0,0.06,25.66,0,0.06,25.66
2025-11-24 02:16:58,0,-0.00,25.59,0,-0.00,25.59
2025-11-24 02:18:58,0,-0.04,25.56,0,-0.04,25.56
2025-11-24 02:20:58,0,-0.02,25.56,0,-0.02,25.56
2025-11-24 02:22:58,0,0.04,25.56,0,0.04,25.56
2025-11-24 02:24:58,0,0.06,25.56,0,0.06,25.56
2025-11-24 02:26:58,0,0.06,25.56,0,0.06,25.56
2025-11-24 02:28:58,0,-0.03,25.46,0,-0.03,25.46
2025-11-24 02:30:58,0,-0.04,25.46,0,-0.04,25.46
2025-11-24 02:32:58,0,-0.01,25.46,0,-0.01,25.46
2025-11-24 02:34:58,0,0.05,25.46,0,0.05,25.46
2025-11-24 02:36:58,0,0.06,25.46,0,0.06,25.46
2025-11-24 02:38:58,0,0.06,25.46,0,0.06,25.46
2025-11-24 02:40:58,0,0.06,25.46,0,0.06,25.46
2025-11-24 02:42:58,0,0.06,25.46,0,0.06,25.46
2025-11-24 02:44:58,0,0.01,25.41,0,0.01,25.41
2025-11-24 02:46:58,0,-0.02,25.37,0,-0.02,25.37
2025-11-24 02:48:58,0,-0.04,25.36,0,-0.04,25.36
2025-11-24 02:50:58,0,-0.04,25.36,0,-0.04,25.36
2025-11-24 02:52:58,0,-0.00,25.36,0,-0.00,25.36
2025-11-24 02:54:58,0,0.05,25.36,0,0.05,25.36
2025-11-24 02:56:58,0,0.06,25.36,0,0.06,25.36
2025-11-24 02:58:58,0,-0.02,25.26,0,-0.02,25.26
2025-11-24 03:00:58,0,-0.04,25.25,0,-0.04,25.25
2025-11-24 03:02:58,0,-0.04,25.25,0,-0.04,25.25
2025-11-24 03:04:58,0,-0.03,25.25,0,-0.03,25.25
2025-11-24 03:06:58,0,0.02,25.25,0,0.02,25.25
2025-11-24 03:08:58,0,0.06,25.25,0,0.06,25.25
2025-11-24 03:10:58,0,0.06,25.25,0,0.06,25.25
2025-11-24 03:12:58,0,0.02,25.25,0,0.02,25.25
2025-11-24 03:14:58,0,0.06,25.25,0,0.06,25.25
2025-11-24 03:16:58,0,0.06,25.25,0,0.06,25.25
2025-11-24 03:18:58,0,0.04,25.23,0,0.04,25.23
2025-11-24 03:20:58,0,-0.00,25.18,0,-0.00,25.18
2025-11-24 03:22:58,0,-0.04,25.15,0,-0.04,25.15
2025-11-24 03:24:58,0,-0.00,25.15,0,-0.00,25.15
2025-11-24 03:26:58,0,0.04,25.15,0,0.04,25.15
2025-11-24 03:28:58,0,0.05,25.15,0,0.05,25.15
2025-11-24 03:30:58,0,0.06,25.15,0,0.06,25.15
2025-11-24 03:32:58,0,0.06,25.15,0,0.06,25.15
2025-11-24 03:34:58,0,0.05,25.14,0,0.05,25.14
2025-11-24 03:36:58,0,-0.03,25.05,0,-0.03,25.05
2025-11-24 03:38:58,0,-0.04,25.05,0,-0.04,25.05
2025-11-24 03:40:58,0,-0.04,25.05,0,-0.04,25.05
2025-11-24 03:42:58,0,0.01,25.05,0,0.01,25.05
2025-11-24 03:44:58,0,0.04,25.05,0,0.04,25.05
2025-11-24 03:46:58,0,0.05,25.05,0,0.05,25.05
2025-11-24 03:48:58,0,0.06,25.05,0,0.06,25.05
2025-11-24 03:50:58,0,0.06,25.05,0,0.06,25.05
2025-11-24 03:52:58,0,0.04,25.03,0,0.04,25.03
2025-11-24 03:54:58,0,-0.03,24.94,0,-0.03,24.94
2025-11-24 03:56:58,0,-0.04,24.94,0,-0.04,24.94
2025-11-24 03:58:58,0,-0.02,24.94,0,-0.02,24.94
2025-11-24 04:00:58,0,-0.00,24.94,0,-0.00,24.94
2025-11-24 04:02:58,0,0.04,24.94,0,0.04,24.94
2025-11-24 04:04:58,0,0.06,24.94,0,0.06,24.94
2025-11-24 04:06:58,0,0.06,24.94,0,0.06,24.94
2025-11-24 04:08:58,0,0.06,24.94,0,0.06,24.94
2025-11-24 04:10:58,0,0.06,24.94,0,0.06,24.94
2025-11-24 04:12:58,0,0.06,24.94,0,0.06,24.94
2025-11-24 04:14:58,0,0.06,24.94,0,0.06,24.94
2025-11-24 04:16:58,0,0.06,24.94,0,0.06,24.94
2025-11-24 04:18:58,0,0.06,24.94,0,0.06,24.94
2025-11-24 04:20:58,0,0.06,24.94,0,0.06,24.94
2025-11-24 04:22:58,0,0.06,24.94,0,0.06,24.94
2025-11-24 04:24:58,0,0.06,24.94,0,0.06,24.94
2025-11-24 04:26:58,0,0.06,24.94,0,0.06,24.94
2025-11-24 04:28:58,0,0.06,24.94,0,0.06,24.94
2025-11-24 04:30:58,0,0.06,24.94,0,0.06,24.94
2025-11-24 04:32:58,0,0.06,24.94,0,0.06,24.94
2025-11-24 04:34:58,0,0.05,24.93,0,0.05,24.93
2025-11-24 04:36:58,0,-0.01,24.86,0,-0.01,24.86
2025-11-24 04:38:58,0,-0.04,24.84,0,-0.04,24.84
2025-11-24 04:40:58,0,-0.00,24.84,0,-0.00,24.84
2025-11-24 04:42:58,0,0.02,24.84,0,0.02,24.84
2025-11-24 04:44:58,0,0.03,24.84,0,0.03,24.84
2025-11-24 04:46:58,0,0.05,24.84,0,0.05,24.84
2025-11-24 04:48:58,0,0.06,24.84,0,0.06,24.84
2025-11-24 04:50:58,0,0.06,24.84,0,0.06,24.84
2025-11-24 04:52:58,0,0.06,24.84,0,0.06,24.84
2025-11-24 04:54:58,0,0.06,24.84,0,0.06,24.84
2025-11-24 04:56:58,0,0.06,24.84,0,0.06,24.84
2025-11-24 04:58:58,0,0.05,24.83,0,0.05,24.83
2025-11-24 05:00:58,0,-0.01,24.76,0,-0.01,24.76
2025-11-24 05:02:58,0,-0.04,24.74,0,-0.04,24.74
2025-11-24 05:04:58,0,-0.04,24.74,0,-0.04,24.74
2025-11-24 05:06:58,0,-0.04,24.74,0,-0.04,24.74
2025-11-24 05:08:58,0,-0.02,24.74,0,-0.02,24.74
2025-11-24 05:10:58,0,0.05,24.74,0,0.05,24.74
2025-11-24 05:12:58,0,0.06,24.74,0,0.06,24.74
2025-11-24 05:14:58,0,-0.03,24.48,0,-0.03,24.48
2025-11-24 05:16:58,0,0.02,23.78,0,0.02,23.78
2025-11-24 05:18:58,0,0.06,23.15,0,0.06,23.15
2025-11-24 05:20:58,0,0.03,22.57,0,0.03,22.57
2025-11-24 05:22:58,0,0.01,22.09,0,0.01,22.09
2025-11-24 05:24:58,0,0.04,21.68,0,0.04,21.68
2025-11-24 05:26:58,0,0.01,21.33,0,0.01,21.33
2025-11-24 05:28:58,0,0.06,21.13,0,0.06,21.13
2025-11-24 05:30:58,0,0.06,20.93,0,0.06,20.93
2025-11-24 05:32:58,0,0.03,20.73,0,0.03,20.73
2025-11-24 05:34:58,0,0.02,20.58,0,0.02,20.58
2025-11-24 05:36:58,0,0.01,20.48,0,0.01,20.48
2025-11-24 05:38:58,0,-0.02,20.40,0,-0.02,20.40
2025-11-24 05:40:58,0,0.02,20.33,0,0.02,20.33
2025-11-24 05:42:58,0,-0.03,20.28,0,-0.03,20.28
2025-11-24 05:44:58,0,0.01,20.74,0,0.01,20.74
2025-11-24 05:46:58,0,0.06,20.98,0,0.06,20.98
2025-11-24 05:48:58,0,0.06,20.98,0,0.06,20.98
2025-11-24 05:50:58,0,0.06,20.98,0,0.06,20.98
2025-11-24 05:52:58,0,0.06,20.98,0,0.06,20.98
2025-11-24 05:54:58,0,0.01,20.98,0,0.01,20.98
2025-11-24 05:56:58,0,0.05,21.08,0,0.05,21.08
2025-11-24 05:58:58,0,0.01,21.13,0,0.01,21.13
2025-11-24 06:00:58,0,0.05,21.23,0,0.05,21.23
2025-11-24 06:02:58,0,0.06,21.33,0,0.06,21.33
2025-11-24 06:04:58,0,0.06,21.53,0,0.06,21.53
2025-11-24 06:06:58,0,0.06,21.69,0,0.06,21.69
2025-11-24 06:08:58,0,0.06,21.89,0,0.06,21.89
2025-11-24 06:10:58,0,0.06,22.19,0,0.06,22.19
2025-11-24 06:12:58,0,0.10,22.56,0,0.10,22.56
2025-11-24 06:14:58,0,0.11,23.00,0,0.11,23.00
2025-11-24 06:16:58,0,0.11,23.61,0,0.11,23.61
2025-11-24 06:18:58,1,0.15,24.38,1,0.15,24.38
2025-11-24 06:20:58,1,0.25,25.56,1,0.25,25.56
2025-11-24 06:22:58,1,0.26,26.96,1,0.26,26.96
2025-11-24 06:24:58,1,0.27,28.64,1,0.27,28.64
2025-11-24 06:26:58,1,0.31,30.41,1,0.31,30.41
2025-11-24 06:28:58,1,0.43,32.26,1,0.43,32.26
2025-11-24 06:30:58,1,0.44,34.42,1,0.44,34.42
2025-11-24 06:32:58,1,0.50,36.54,1,0.50,36.54
2025-11-24 06:34:58,1,0.53,38.42,1,0.53,38.42
2025-11-24 06:36:58,1,0.54,39.92,1,0.54,39.92
2025-11-24 06:38:58,1,0.44,40.36,1,0.44,40.36
2025-11-24 06:40:58,1,0.49,41.15,1,0.49,41.15
2025-11-24 06:42:58,1,0.50,42.28,1,0.50,42.28
2025-11-24 06:44:58,1,0.56,43.63,1,0.56,43.63
2025-11-24 06:46:58,1,0.62,44.74,1,0.62,44.74
2025-11-24 06:48:58,1,0.53,45.27,1,0.53,45.27
2025-11-24 06:50:58,1,0.52,45.54,1,0.52,45.54
2025-11-24 06:52:58,1,0.52,46.00,1,0.52,46.00
2025-11-24 06:54:58,1,0.48,46.21,1,0.48,46.21
2025-11-24 06:56:58,1,0.45,46.07,1,0.45,46.07
2025-11-24 06:58:58,1,0.45,46.25,1,0.45,46.25
2025-11-24 07:00:58,1,0.40,46.00,1,0.40,46.00
2025-11-24 07:02:58,1,0.38,44.74,1,0.38,44.74
2025-11-24 07:04:58,1,0.35,43.09,1,0.35,43.09
2025-11-24 07:06:58,1,0.31,41.40,1,0.31,41.40
2025-11-24 07:08:58,1,0.31,40.48,1,0.31,40.48
2025-11-24 07:10:58,1,0.30,39.62,1,0.30,39.62
2025-11-24 07:12:58,1,0.28,39.20,1,0.28,39.20
2025-11-24 07:14:58,1,0.24,38.24,1,0.24,38.24
2025-11-24 07:16:58,1,0.23,37.89,1,0.23,37.89
2025-11-24 07:18:58,1,0.18,37.83,1,0.18,37.83
2025-11-24 07:20:58,1,0.18,37.59,1,0.18,37.59
2025-11-24 07:22:58,1,0.17,37.00,1,0.17,37.00
2025-11-24 07:24:58,1,0.17,35.96,1,0.17,35.96
2025-11-24 07:26:58,1,0.17,35.04,1,0.17,35.04
2025-11-24 07:28:58,1,0.15,34.14,1,0.15,34.14
2025-11-24 07:30:58,1,0.12,33.80,1,0.12,33.80
2025-11-24 07:32:58,1,0.17,34.48,1,0.17,34.48
2025-11-24 07:34:58,1,0.17,35.22,1,0.17,35.22
2025-11-24 07:36:58,0,0.12,35.67,0,0.12,35.67
2025-11-24 07:38:58,0,0.11,36.13,0,0.11,36.13
2025-11-24 07:40:58,0,0.08,35.82,0,0.08,35.82
2025-11-24 07:42:58,0,0.09,35.50,0,0.09,35.50
2025-11-24 07:44:58,0,0.09,34.91,0,0.09,34.91
2025-11-24 07:46:58,0,0.11,34.31,0,0.11,34.31
2025-11-24 07:48:58,0,0.07,33.69,0,0.07,33.69
2025-11-24 07:50:58,0,0.06,33.63,0,0.06,33.63
2025-11-24 07:52:58,0,0.06,33.52,0,0.06,33.52
2025-11-24 07:54:58,0,0.10,33.12,0,0.10,33.12
2025-11-24 07:56:58,0,0.15,32.75,0,0.15,32.75
2025-11-24 07:58:58,0,0.13,32.71,0,0.13,32.71
2025-11-24 08:00:58,0,0.15,33.25,0,0.15,33.25
2025-11-24 08:02:58,0,0.16,33.52,0,0.16,33.52
2025-11-24 08:04:58,0,0.07,33.47,0,0.07,33.47
2025-11-24 08:06:58,0,0.06,33.41,0,0.06,33.41
2025-11-24 08:08:58,0,0.04,33.30,0,0.04,33.30
2025-11-24 08:10:58,0,0.06,33.25,0,0.06,33.25
2025-11-24 08:12:58,0,0.06,33.14,0,0.06,33.14
2025-11-24 08:14:58,0,0.01,32.64,0,0.01,32.64
2025-11-24 08:16:58,0,0.00,32.08,0,0.00,32.08
2025-11-24 08:18:58,0,-0.04,32.08,0,-0.04,32.08
2025-11-24 08:20:58,0,0.03,32.08,0,0.03,32.08
2025-11-24 08:22:58,0,0.01,32.08,0,0.01,32.08
2025-11-24 08:24:58,0,0.00,32.19,0,0.00,32.19
2025-11-24 08:26:58,0,-0.04,32.03,0,-0.04,32.03
2025-11-24 08:28:58,0,-0.00,32.08,0,-0.00,32.08
2025-11-24 08:30:58,0,-0.04,31.87,0,-0.04,31.87
2025-11-24 08:32:58,0,-0.04,31.71,0,-0.04,31.71
2025-11-24 08:34:58,0,0.01,31.67,0,0.01,31.67
2025-11-24 08:36:58,0,0.00,31.61,0,0.00,31.61
2025-11-24 08:38:58,0,-0.03,31.43,0,-0.03,31.43
2025-11-24 08:40:58,0,0.01,31.27,0,0.01,31.27
2025-11-24 08:42:58,0,0.05,31.32,0,0.05,31.32
2025-11-24 08:44:58,0,-0.01,31.40,0,-0.01,31.40
2025-11-24 08:46:58,0,-0.00,31.28,0,-0.00,31.28
2025-11-24 08:48:58,0,-0.04,31.21,0,-0.04,31.21
2025-11-24 08:50:58,0,0.01,31.12,0,0.01,31.12
2025-11-24 08:52:58,0,-0.04,31.10,0,-0.04,31.10
2025-11-24 08:54:58,0,0.01,31.34,0,0.01,31.34
2025-11-24 08:56:58,0,-0.04,31.38,0,-0.04,31.38
2025-11-24 08:58:58,0,0.01,31.33,0,0.01,31.33
2025-11-24 09:00:58,0,-0.04,31.39,0,-0.04,31.39
2025-11-24 09:02:58,0,-0.04,31.82,0,-0.04,31.82
2025-11-24 09:04:58,0,-0.04,31.60,0,-0.04,31.60
2025-11-24 09:06:58,0,-0.04,31.60,0,-0.04,31.60
2025-11-24 09:08:58,0,-0.02,31.49,0,-0.02,31.49
2025-11-24 09:10:58,0,-0.04,31.49,0,-0.04,31.49
2025-11-24 09:12:58,0,0.01,31.82,0,0.01,31.82
2025-11-24 09:14:58,0,-0.03,32.03,0,-0.03,32.03
2025-11-24 09:16:58,0,-0.04,31.93,0,-0.04,31.93
2025-11-24 09:18:58,0,-0.01,31.93,0,-0.01,31.93
2025-11-24 09:20:58,0,-0.04,32.09,0,-0.04,32.09
2025-11-24 09:22:58,0,-0.00,32.47,0,-0.00,32.47
2025-11-24 09:24:58,0,-0.00,32.63,0,-0.00,32.63
2025-11-24 09:26:58,0,-0.03,32.76,0,-0.03,32.76
2025-11-24 09:28:58,0,-0.01,32.86,0,-0.01,32.86
2025-11-24 09:30:58,0,0.03,32.67,0,0.03,32.67
2025-11-24 09:32:58,0,-0.03,32.75,0,-0.03,32.75
2025-11-24 09:34:58,0,-0.01,33.08,0,-0.01,33.08
2025-11-24 09:36:58,0,-0.05,33.03,0,-0.05,33.03
2025-11-24 09:38:58,0,-0.05,33.08,0,-0.05,33.08
2025-11-24 09:40:58,0,-0.05,33.14,0,-0.04,33.14
2025-11-24 09:42:58,0,-0.05,33.25,0,-0.04,33.25
2025-11-24 09:44:58,0,0.01,33.15,0,0.03,33.15
2025-11-24 09:46:58,0,-0.04,33.80,0,0.00,33.80
2025-11-24 09:48:58,0,-0.02,34.34,0,0.11,34.34
2025-11-24 09:50:58,0,-0.05,34.48,0,0.15,34.48
2025-11-24 09:52:58,0,-0.05,34.71,0,0.15,34.71
2025-11-24 09:54:58,0,-0.05,34.71,0,0.15,34.71
2025-11-24 09:56:58,0,-0.05,34.82,0,0.15,34.82
2025-11-24 09:58:58,0,-0.05,35.27,1,0.15,35.27
2025-11-24 10:00:58,0,-0.05,35.50,1,0.15,35.50
2025-11-24 10:02:58,0,-0.05,35.21,1,0.15,35.21
2025-11-24 10:04:58,0,-0.05,35.33,1,0.15,35.33
2025-11-24 10:06:58,0,-0.05,35.33,1,0.15,35.33
2025-11-24 10:08:58,0,-0.05,35.10,1,0.15,35.10
2025-11-24 10:10:58,0,-0.05,35.44,1,0.15,35.44
2025-11-24 10:12:58,0,-0.05,35.27,1,0.15,35.27
2025-11-24 10:14:58,0,0.03,35.19,1,0.23,35.19
2025-11-24 10:16:58,0,-0.04,35.10,1,0.16,35.10
2025-11-24 10:18:58,0,-0.05,35.04,1,0.15,35.04
2025-11-24 10:20:58,0,-0.05,35.05,1,0.15,35.05
2025-11-24 10:22:58,0,-0.05,35.16,1,0.15,35.16
2025-11-24 10:24:58,0,-0.05,34.93,1,0.15,34.93
2025-11-24 10:26:58,0,-0.01,34.75,1,0.19,34.75
2025-11-24 10:28:58,0,-0.05,34.71,1,0.15,34.71
2025-11-24 10:30:58,0,-0.00,35.04,1,0.20,35.04
2025-11-24 10:32:58,0,-0.05,35.30,1,0.15,35.30
2025-11-24 10:34:58,0,-0.00,36.59,1,0.20,36.59
2025-11-24 10:36:58,0,-0.00,36.25,1,0.20,36.25
2025-11-24 10:38:58,0,-0.05,35.50,1,0.15,35.50
2025-11-24 10:40:58,0,-0.00,34.14,1,0.20,34.14
2025-11-24 10:42:58,0,-0.05,32.92,1,0.15,32.92
2025-11-24 10:44:58,0,-0.00,32.69,1,0.20,32.69
2025-11-24 10:46:58,0,-0.00,32.80,1,0.20,32.80
2025-11-24 10:48:58,0,0.05,33.30,1,0.25,33.30
2025-11-24 10:50:58,0,0.06,33.91,1,0.26,33.91
2025-11-24 10:52:58,0,0.06,34.82,1,0.26,34.82
2025-11-24 10:54:58,1,0.16,35.79,1,0.36,35.79
2025-11-24 10:56:58,1,0.17,37.47,1,0.38,37.47
2025-11-24 10:58:58,1,0.23,39.68,1,0.44,39.68
2025-11-24 11:00:58,1,0.40,43.29,1,0.61,43.29
2025-11-24 11:02:58,1,0.46,47.31,1,0.67,47.31
2025-11-24 11:04:58,1,0.42,50.15,1,0.63,50.15
2025-11-24 11:06:58,1,0.47,51.03,1,0.68,51.03
2025-11-24 11:08:58,1,0.37,51.78,1,0.58,51.78
2025-11-24 11:10:58,1,0.59,54.09,1,0.80,54.09
2025-11-24 11:12:58,1,0.71,57.21,1,0.92,57.21
2025-11-24 11:14:58,1,0.59,59.45,1,0.81,59.45
2025-11-24 11:16:58,1,0.52,61.26,1,0.74,61.26
2025-11-24 11:18:58,1,0.60,61.91,1,0.82,61.91
2025-11-24 11:20:58,1,0.53,61.91,1,0.75,61.91
2025-11-24 11:22:58,1,0.61,62.29,1,0.83,62.29
2025-11-24 11:24:58,1,0.45,62.29,1,0.67,62.29
2025-11-24 11:26:58,1,0.44,62.40,1,0.66,62.40
2025-11-24 11:28:58,1,0.32,60.69,1,0.54,60.69
2025-11-24 11:30:58,1,0.40,59.80,1,0.62,59.80
2025-11-24 11:32:58,1,0.48,60.79,1,0.70,60.79
2025-11-24 11:34:58,1,0.43,61.17,1,0.65,61.17
2025-11-24 11:36:58,1,0.50,60.62,1,0.73,60.62
2025-11-24 11:38:58,1,0.57,60.71,1,0.80,60.71
2025-11-24 11:40:58,1,0.35,60.26,1,0.58,60.26
2025-11-24 11:42:58,1,0.39,59.17,1,0.62,59.17
2025-11-24 11:44:58,1,0.40,58.83,1,0.63,58.83
2025-11-24 11:46:58,1,0.32,58.48,1,0.55,58.48
2025-11-24 11:48:58,1,0.47,58.66,1,0.71,58.66
2025-11-24 11:50:58,1,0.43,58.99,1,0.67,58.99
2025-11-24 11:52:58,1,0.44,58.48,1,0.67,58.48
2025-11-24 11:54:58,1,0.26,57.46,1,0.49,57.46
2025-11-24 11:56:58,1,0.30,55.38,1,0.53,55.38
2025-11-24 11:58:58,1,0.29,53.94,1,0.53,53.94
2025-11-24 12:00:58,1,0.29,51.93,1,0.53,51.93
2025-11-24 12:02:58,1,0.43,53.86,1,0.66,53.86
2025-11-24 12:04:58,1,0.38,54.89,1,0.62,54.89
2025-11-24 12:06:58,1,0.61,56.61,1,0.84,56.61
2025-11-24 12:08:58,1,0.64,59.36,1,0.87,59.36
2025-11-24 12:10:58,1,0.59,60.42,1,0.82,60.42
2025-11-24 12:12:58,1,0.80,63.45,1,1.03,63.45
2025-11-24 12:14:58,1,0.84,67.03,1,1.07,67.03
2025-11-24 12:16:58,1,1.07,71.43,1,1.31,71.43
2025-11-24 12:18:58,1,1.06,74.71,1,1.30,74.71
2025-11-24 12:20:58,1,1.18,78.21,1,1.41,78.21
2025-11-24 12:22:58,1,1.45,84.36,1,1.68,84.36
2025-11-24 12:24:58,1,1.50,89.95,1,1.74,89.95
2025-11-24 12:26:58,1,1.49,93.84,1,1.73,93.84
2025-11-24 12:28:58,1,1.70,95.29,1,1.93,95.29
2025-11-24 12:30:58,1,1.52,95.89,1,1.75,95.89
2025-11-24 12:32:58,1,1.61,99.06,1,1.84,99.06
2025-11-24 12:34:58,1,1.28,100.26,1,1.51,100.26
2025-11-24 12:36:58,1,1.25,98.00,1,1.49,98.00
2025-11-24 12:38:58,1,1.15,96.81,1,1.39,96.81
2025-11-24 12:40:58,1,1.33,96.59,1,1.57,96.59
