Timestamp,Weight (kg),w_smooth,consumption (kg),Usage EXACT 29533,Gradient EXACT 29533,Temperature EXACT 29533,Usage EXACT 29545,Gradient EXACT 29545,Temperature EXACT 29545,Weight (kg),w_smooth,consumption (kg)
2025-11-28 10:48:59,0.794036,0.794071,0.0,0,0.08,27.75,0,0.10,39.93,3.147577,3.147577,0.0
2025-11-28 10:50:59,0.794667,0.794667,0.0,0,0.17,27.85,0,0.13,39.71,3.147382,3.147577,0.0
2025-11-28 10:52:59,0.794667,0.794667,0.0,0,0.18,27.85,0,0.16,39.50,3.147382,3.147382,0.0
2025-11-28 10:54:59,0.794033,0.794667,0.0,0,0.13,27.85,0,0.11,39.32,3.147346,3.147346,0.0
2025-11-28 10:56:59,0.794873,0.794159,0.0,0,0.09,27.85,0,0.10,39.08,3.147346,3.147346,0.0
2025-11-28 10:58:59,0.794159,0.794873,0.0,0,0.08,27.85,0,0.10,38.85,3.147358,3.147358,0.0
2025-11-28 11:00:59,0.794813,0.794803,0.0,0,0.08,27.85,0,0.15,38.66,3.147358,3.147358,0.0
2025-11-28 11:02:59,0.794803,0.794803,0.0,0,0.13,27.91,0,0.15,38.48,3.147823,3.147823,0.0
2025-11-28 11:04:59,0.794654,0.794654,0.0,0,0.17,27.96,0,0.10,38.24,3.147823,3.147823,0.0
2025-11-28 11:06:59,0.794654,0.794654,0.0,0,0.18,27.96,0,0.10,38.12,3.148612,3.148153,0.0
2025-11-28 11:08:59,0.794654,0.794654,0.0,0,0.18,27.96,0,0.15,37.95,3.148612,3.148612,0.0
2025-11-28 11:10:59,0.794689,0.794689,0.0,0,0.13,27.96,0,0.10,37.77,3.147961,3.147961,0.0
2025-11-28 11:12:59,0.794689,0.794689,0.0,0,0.09,27.96,0,0.10,37.59,3.147718,3.147718,0.0
2025-11-28 11:14:59,0.793988,0.793988,0.0,0,0.08,27.96,0,0.10,37.41,3.147568,3.147568,0.0
2025-11-28 11:16:59,0.793988,0.793988,0.0,0,0.16,28.05,0,0.10,37.30,3.148372,3.148372,0.0
2025-11-28 11:18:59,0.794083,0.794083,0.0,0,0.18,28.06,0,0.10,37.06,3.148705,3.148705,0.0
2025-11-28 11:20:59,0.794083,0.794083,0.0,0,0.18,28.06,0,0.10,36.95,3.148975,3.148975,0.0
2025-11-28 11:22:59,0.794324,0.794324,0.0,0,0.13,28.06,0,0.07,36.71,3.148993,3.148993,0.0
2025-11-28 11:24:59,0.794708,0.794477,0.0,0,0.09,28.06,0,0.07,36.60,3.14923,3.14923,0.0
2025-11-28 11:26:59,0.794423,0.794423,0.0,0,0.08,28.06,0,0.07,36.48,3.149716,3.149611,0.0
2025-11-28 11:28:59,0.794423,0.794423,0.0,0,0.15,28.15,0,0.05,36.35,3.149611,3.149611,0.0
2025-11-28 11:30:59,0.794556,0.794556,0.0,0,0.18,28.17,0,0.07,36.19,3.149443,3.149611,0.0
2025-11-28 11:32:59,0.794657,0.794645,0.0,0,0.13,28.17,0,0.03,36.04,3.149611,3.149611,0.0
2025-11-28 11:34:59,0.794711,0.794711,0.0,0,0.09,28.17,0,0.06,35.90,3.150253,3.150253,0.0
2025-11-28 11:36:59,0.794711,0.794711,0.0,0,0.08,28.17,0,0.07,35.79,3.15028,3.15028,0.0
2025-11-28 11:38:59,0.794863,0.794096,0.0,0,0.16,28.26,0,-0.00,35.59,3.15028,3.15028,0.0
2025-11-28 11:40:59,0.794096,0.794553,0.0,0,0.18,28.27,0,0.02,35.44,3.15058,3.15058,0.0
2025-11-28 11:42:59,0.794813,0.794575,0.0,0,0.13,28.27,0,0.06,35.33,3.150646,3.150646,0.0
2025-11-28 11:44:59,0.794708,0.794616,0.0,0,0.09,28.27,0,0.07,35.21,3.15097,3.15097,0.0
2025-11-28 11:46:59,0.794616,0.794616,0.0,0,0.08,28.27,0,0.02,35.05,3.15097,3.151513,0.0
2025-11-28 11:48:59,0.794616,0.794616,0.0,0,0.17,28.38,0,0.01,34.93,3.15158,3.151513,0.0
2025-11-28 11:50:59,0.794616,0.794616,0.0,0,0.18,28.38,0,0.01,34.82,3.151121,3.151121,0.0
2025-11-28 11:52:59,0.794007,0.794007,0.0,0,0.18,28.38,0,0.01,34.71,3.151121,3.151121,0.0
2025-11-28 11:54:59,0.794007,0.794007,0.0,0,0.13,28.38,0,0.01,34.59,3.151457,3.151457,0.0
2025-11-28 11:56:59,0.793931,0.794007,0.0,0,0.13,28.43,0,0.01,34.48,3.151601,3.151457,0.0
2025-11-28 11:58:59,0.794892,0.794892,0.0,0,0.17,28.49,0,0.01,34.37,3.15145,3.15145,0.0
2025-11-28 12:00:59,0.794892,0.794892,0.0,0,0.09,28.49,0,0.01,34.26,3.15145,3.15145,0.0
2025-11-28 12:02:59,0.794286,0.794286,0.0,0,0.08,28.49,0,0.01,34.14,3.151721,3.151721,0.0
2025-11-28 12:04:59,0.794286,0.794286,0.0,0,0.12,28.53,0,0.01,34.03,3.151949,3.151721,0.0
2025-11-28 12:06:59,0.794524,0.794524,0.0,0,0.17,28.59,0,0.01,33.92,3.151949,3.151949,0.0
2025-11-28 12:08:59,0.794407,0.794407,0.0,0,0.15,28.59,0,0.01,33.81,3.151949,3.151949,0.0
2025-11-28 12:10:59,0.794201,0.794407,0.0,0,0.09,28.59,0,0.01,33.69,3.15311,3.15311,0.0
2025-11-28 12:12:59,0.794407,0.794407,0.0,0,0.08,28.59,0,0.01,33.58,3.15311,3.15311,0.0
2025-11-28 12:14:59,0.794746,0.794746,0.0,0,0.17,28.70,0,0.01,33.47,3.153062,3.153062,0.0
2025-11-28 12:16:59,0.794746,0.794746,0.0,0,0.18,28.70,0,-0.03,33.36,3.152372,3.152597,0.0
2025-11-28 12:18:59,0.794654,0.794654,0.0,0,0.18,28.70,0,0.01,33.30,3.152597,3.152597,0.0
2025-11-28 12:20:59,0.794251,0.794435,0.0,0,0.13,28.70,0,0.01,33.19,3.153659,3.153659,0.0
2025-11-28 12:22:59,0.794435,0.794413,0.0,0,0.08,28.70,0,0.05,33.12,3.153659,3.153659,0.0
2025-11-28 12:24:59,0.794413,0.794413,0.0,0,0.08,28.70,0,0.01,33.03,3.153113,3.153113,0.0
2025-11-28 12:26:59,0.794156,0.794156,0.0,0,0.08,28.70,0,0.01,32.92,3.153113,3.153113,0.0
2025-11-28 12:28:59,0.793798,0.794128,0.0,0,0.08,28.70,0,0.01,32.81,3.153197,3.153197,0.0
2025-11-28 12:30:59,0.794156,0.794156,0.0,0,0.12,28.76,0,-0.03,32.70,3.153197,3.153197,0.0
2025-11-28 12:32:59,0.794213,0.794213,0.0,0,0.17,28.80,0,0.01,32.63,3.153278,3.153278,0.0
2025-11-28 12:34:59,0.79427,0.794213,0.0,0,0.16,28.80,0,0.01,32.52,3.153491,3.153491,0.0
2025-11-28 12:36:59,0.794213,0.79427,0.0,0,0.07,28.80,0,0.01,32.46,3.1538,3.1538,0.0
2025-11-28 12:38:59,0.794521,0.794521,0.0,0,0.06,28.81,0,0.01,32.36,3.1538,3.1538,0.0
2025-11-28 12:40:59,0.794762,0.794762,0.0,0,0.14,28.90,0,0.02,32.25,3.153743,3.153743,0.0
2025-11-28 12:42:59,0.795028,0.794762,0.0,0,0.16,28.91,0,-0.03,32.14,3.153329,3.153743,0.0
2025-11-28 12:44:59,0.794664,0.794664,0.0,0,0.16,28.91,0,0.02,32.08,3.154367,3.154367,0.0
2025-11-28 12:46:59,0.794467,0.794467,0.0,0,0.11,28.91,0,0.04,32.00,3.154478,3.154457,0.0
2025-11-28 12:48:59,0.794248,0.794467,0.0,0,0.07,28.91,0,0.03,31.93,3.154457,3.154457,0.0
2025-11-28 12:50:59,0.794553,0.794477,0.0,0,0.06,28.91,0,-0.01,31.82,3.154457,3.154457,0.0
2025-11-28 12:52:59,0.794477,0.794477,0.0,0,0.06,28.91,0,-0.01,31.71,3.154115,3.154115,0.0
2025-11-28 12:54:59,0.794477,0.794477,0.0,0,0.05,28.91,0,0.04,31.65,3.15359,3.15359,0.0
2025-11-28 12:56:59,0.794156,0.794156,0.0,0,0.05,28.91,0,0.00,31.49,3.152723,3.152723,0.0
2025-11-28 12:58:59,0.794686,0.794686,0.0,0,0.05,28.92,0,0.04,31.38,3.150502,3.150502,0.0
2025-11-28 13:00:59,0.794686,0.794686,0.0,0,0.05,28.91,0,0.03,31.27,3.149329,3.149329,0.0
2025-11-28 13:02:59,0.794527,0.794686,0.0,0,0.05,28.91,0,-0.01,31.16,3.149329,3.149329,0.0
2025-11-28 13:04:59,0.794705,0.794527,0.0,0,0.05,28.91,0,0.01,31.10,3.150082,3.150082,0.0
2025-11-28 13:06:59,0.794404,0.794486,0.0,0,0.10,28.97,0,-0.01,31.05,3.150433,3.150433,0.0
2025-11-28 13:08:59,0.794486,0.794404,0.0,0,0.14,29.02,0,0.04,31.05,3.151142,3.151142,0.0
2025-11-28 13:10:59,0.794315,0.794315,0.0,0,0.15,29.02,0,-0.01,30.95,3.15155,3.15155,0.0
2025-11-28 13:12:59,0.794315,0.794315,0.0,0,0.15,29.02,0,0.04,30.89,3.151045,3.151045,0.0
2025-11-28 13:14:59,0.794131,0.794131,0.0,0,0.15,29.02,0,-0.00,30.84,3.150728,3.151045,0.0
2025-11-28 13:16:59,0.794131,0.794131,0.0,0,0.15,29.02,0,0.07,30.84,3.151181,3.151181,0.0
2025-11-28 13:18:59,0.794318,0.794318,0.0,0,0.15,29.02,0,0.01,30.73,3.151577,3.151577,0.0
2025-11-28 13:20:59,0.794318,0.794318,0.0,0,0.06,29.02,0,0.00,30.73,3.152402,3.152402,0.0
2025-11-28 13:22:59,0.793963,0.794267,0.0,0,0.05,29.02,0,0.05,30.67,3.153152,3.152558,0.0
2025-11-28 13:24:59,0.794267,0.794267,0.0,0,0.05,29.02,0,0.00,30.62,3.152402,3.153152,0.0
2025-11-28 13:26:59,0.794508,0.794508,0.0,0,0.10,29.07,0,0.02,30.56,3.152318,3.152318,0.0
2025-11-28 13:28:59,0.794562,0.794562,0.0,0,0.14,29.12,0,0.00,30.51,3.151706,3.151706,0.0
2025-11-28 13:30:59,0.794562,0.794562,0.0,0,0.15,29.12,0,0.00,30.41,3.151151,3.151151,0.0
2025-11-28 13:32:59,0.794635,0.794635,0.0,0,0.15,29.12,0,0.05,30.41,3.150148,3.150148,0.0
2025-11-28 13:34:59,0.794635,0.794635,0.0,0,0.15,29.12,0,0.00,30.30,3.148816,3.148816,0.0
2025-11-28 13:36:59,0.794537,0.794537,0.0,0,0.15,29.12,0,0.03,30.28,3.148,3.148,0.0
2025-11-28 13:38:59,0.794511,0.794511,0.0,0,0.07,29.12,0,0.00,30.19,3.14848,3.14848,0.0
2025-11-28 13:40:59,0.794537,0.794537,0.0,0,0.05,29.12,0,0.00,30.19,3.148648,3.148648,0.0
2025-11-28 13:42:59,0.795111,0.794537,0.0,0,0.05,29.12,0,0.00,30.19,3.148975,3.148975,0.0
2025-11-28 13:44:59,0.794461,0.794461,0.0,0,0.05,29.12,0,0.00,30.19,3.150442,3.150442,0.0
2025-11-28 13:46:59,0.794223,0.794223,0.0,0,0.05,29.12,0,0.01,30.19,3.150505,3.150484,0.0
2025-11-28 13:48:59,0.794014,0.794014,0.0,0,0.05,29.12,0,0.00,30.08,3.150442,3.150442,0.0
2025-11-28 13:50:59,0.793446,0.793836,0.0,0,0.05,29.12,0,0.03,30.08,3.15007,3.15007,0.0
2025-11-28 13:52:59,0.793836,0.793836,0.0,0,0.05,29.12,0,0.00,29.98,3.148168,3.148168,0.0
2025-11-28 13:54:59,0.794014,0.794014,0.0,0,0.07,29.14,0,0.00,29.98,3.146256,3.146256,0.0
2025-11-28 13:56:59,0.794029,0.794029,0.0,0,0.14,29.23,0,0.05,29.92,3.146047,3.146047,0.0
2025-11-28 13:58:59,0.794029,0.794029,0.0,0,0.15,29.23,0,0.00,29.87,3.146047,3.146047,0.0
2025-11-28 14:00:59,0.794029,0.794029,0.0,0,0.15,29.23,0,0.00,29.87,3.145707,3.145707,0.0
2025-11-28 14:02:59,0.794172,0.794172,0.0,0,0.15,29.23,0,0.01,29.87,3.146466,3.146466,0.0
2025-11-28 14:04:59,0.794426,0.794426,0.0,0,0.15,29.23,0,0.04,29.86,3.146992,3.146992,0.0
2025-11-28 14:06:59,0.794622,0.794622,0.0,0,0.15,29.23,0,0.04,29.80,3.147277,3.147277,0.0
2025-11-28 14:08:59,0.794673,0.794673,0.0,0,0.15,29.23,0,0.00,29.76,3.147277,3.147277,0.0
2025-11-28 14:10:59,0.794816,0.794673,0.0,0,0.15,29.23,0,0.00,29.76,3.146683,3.146683,0.0
2025-11-28 14:12:59,0.794216,0.7946,0.0,0,0.15,29.23,0,0.02,29.76,3.146463,3.146652,0.0
2025-11-28 14:14:59,0.7946,0.794534,0.0,0,0.15,29.23,0,0.00,29.76,3.146652,3.146652,0.0
2025-11-28 14:16:59,0.794534,0.794534,0.0,0,0.15,29.23,0,0.00,29.76,3.147346,3.147346,0.0
2025-11-28 14:18:59,0.794216,0.794216,0.0,0,0.07,29.23,0,0.00,29.76,3.148666,3.148666,0.0
2025-11-28 14:20:59,0.794216,0.794216,0.0,0,0.05,29.23,0,0.00,29.76,3.149662,3.149662,0.0
2025-11-28 14:22:59,0.794749,0.794749,0.0,0,0.12,29.31,0,0.03,29.76,3.1498,3.1498,0.0
2025-11-28 14:24:59,0.794971,0.794749,0.0,0,0.15,29.33,0,0.03,29.76,3.150712,3.150712,0.0
2025-11-28 14:26:59,0.794483,0.794791,0.0,0,0.10,29.38,0,0.04,29.76,3.150712,3.150712,0.0
2025-11-28 14:28:59,0.794791,0.794791,0.0,0,0.10,29.49,0,0.03,29.65,3.148825,3.148825,0.0
2025-11-28 14:30:59,0.794791,0.794791,0.0,0,0.08,29.61,0,0.03,29.65,3.147388,3.147388,0.0
2025-11-28 14:32:59,0.794248,0.794248,0.0,0,0.14,29.76,0,0.03,29.65,3.146911,3.147388,0.0
2025-11-28 14:34:59,0.794248,0.794248,0.0,0,0.15,29.76,0,0.03,29.65,3.147814,3.147814,0.0
2025-11-28 14:36:59,0.794248,0.794248,0.0,0,0.10,29.70,0,0.03,29.65,3.148366,3.148366,0.0
2025-11-28 14:38:59,0.794524,0.794524,0.0,0,0.09,29.65,0,0.03,29.65,3.148606,3.148234,0.0
2025-11-28 14:40:59,0.794667,0.794667,0.0,0,0.14,29.65,0,0.03,29.65,3.147898,3.147898,0.0
2025-11-28 14:42:59,0.794787,0.794667,0.0,0,0.06,29.55,0,0.03,29.65,3.147898,3.147898,0.0
2025-11-28 14:44:59,0.794067,0.794651,0.0,0,0.10,29.60,0,0.03,29.65,3.147664,3.147664,0.0
2025-11-28 14:46:59,0.794759,0.794759,0.0,0,0.14,29.65,0,0.03,29.65,3.147664,3.147664,0.0
2025-11-28 14:48:59,0.794778,0.794778,0.0,0,0.15,29.65,0,0.03,29.65,3.149167,3.149167,0.0
2025-11-28 14:50:59,0.794876,0.794778,0.0,0,0.15,29.65,0,0.03,29.65,3.149719,3.149719,0.0
2025-11-28 14:52:59,0.794718,0.794718,0.0,0,0.11,29.62,0,0.03,29.65,3.150163,3.1501,0.0
2025-11-28 14:54:59,0.794718,0.794708,0.0,0,0.06,29.55,0,0.03,29.65,3.1501,3.150163,0.0
2025-11-28 14:56:59,0.794683,0.794683,0.0,0,0.05,29.55,0,0.03,29.65,3.150584,3.150584,0.0
2025-11-28 14:58:59,0.79487,0.794721,0.0,0,0.05,29.55,0,0.03,29.65,3.150584,3.150584,0.0
2025-11-28 15:00:59,0.795009,0.79487,0.0,0,0.05,29.55,0,0.03,29.65,3.149698,3.149698,0.0
2025-11-28 15:02:59,0.794721,0.794721,0.0,0,0.06,29.55,0,0.03,29.65,3.148576,3.148576,0.0
2025-11-28 15:04:59,0.794711,0.794721,0.0,0,0.05,29.55,0,0.03,29.65,3.148576,3.148576,0.0
2025-11-28 15:06:59,0.794997,0.794997,0.0,0,0.05,29.55,0,0.00,29.56,3.148444,3.148444,0.0
2025-11-28 15:08:59,0.795117,0.795117,0.0,0,0.05,29.55,0,0.03,29.55,3.147736,3.147736,0.0
2025-11-28 15:10:59,0.795117,0.795117,0.0,0,0.05,29.55,0,0.03,29.55,3.147736,3.147736,0.0
2025-11-28 15:12:59,0.794895,0.794895,0.0,0,0.05,29.55,0,0.03,29.55,3.147277,3.147277,0.0
2025-11-28 15:14:59,0.794676,0.7948,0.0,0,0.05,29.55,0,0.03,29.55,3.146875,3.146875,0.0
2025-11-28 15:16:59,0.794895,0.794895,0.0,0,0.05,29.55,0,0.07,29.55,3.145197,3.145197,0.0
2025-11-28 15:18:59,0.795114,0.795114,0.0,0,0.05,29.55,0,0.03,29.44,3.144288,3.144288,0.0
2025-11-28 15:20:59,0.794334,0.794334,0.0,0,0.05,29.55,0,0.03,29.44,3.143067,3.143067,0.0
2025-11-28 15:22:59,0.794305,0.794334,0.0,0,0.09,29.55,0,0.03,29.44,3.14298,3.14298,0.0
2025-11-28 15:24:59,0.794657,0.794657,0.0,0,0.14,29.55,0,0.03,29.44,3.143007,3.143007,0.0
2025-11-28 15:26:59,0.794657,0.794657,0.0,0,0.15,29.55,0,0.03,29.44,3.143667,3.143667,0.0
2025-11-28 15:28:59,0.794626,0.794626,0.0,0,0.14,29.55,0,0.03,29.44,3.143949,3.143949,0.0
2025-11-28 15:30:59,0.794626,0.794626,0.0,0,0.08,29.55,0,0.03,29.44,3.144231,3.144231,0.0
2025-11-28 15:32:59,0.794705,0.794705,0.0,0,0.05,29.55,0,0.03,29.44,3.144579,3.144555,0.0
2025-11-28 15:34:59,0.794705,0.794886,0.0,0,0.05,29.55,0,0.08,29.51,3.14511,3.14511,0.0
2025-11-28 15:36:59,0.794886,0.794886,0.0,0,0.05,29.55,0,0.03,29.55,3.145917,3.145917,0.0
2025-11-28 15:38:59,0.79481,0.79481,0.0,0,0.10,29.60,0,0.03,29.55,3.146362,3.146362,0.0
2025-11-28 15:40:59,0.794794,0.79481,0.0,0,0.14,29.65,0,0.03,29.55,3.146652,3.146652,0.0
2025-11-28 15:42:59,0.794727,0.794727,0.0,0,0.13,29.65,0,0.03,29.55,3.14689,3.14689,0.0
2025-11-28 15:44:59,0.794708,0.794721,0.0,0,0.05,29.65,0,0.03,29.55,3.146976,3.146976,0.0
2025-11-28 15:46:59,0.794721,0.794721,0.0,0,0.04,29.65,0,0.03,29.55,3.14713,3.14713,0.0
2025-11-28 15:48:59,0.795174,0.795174,0.0,0,0.12,29.75,0,0.03,29.55,3.147547,3.147547,0.0
2025-11-28 15:50:59,0.79526,0.795203,0.0,0,0.13,29.76,0,0.03,29.55,3.147547,3.147547,0.0
2025-11-28 15:52:59,0.79526,0.79526,0.0,0,0.13,29.76,0,0.03,29.55,3.147547,3.147547,0.0
2025-11-28 15:54:59,0.795295,0.79526,0.0,0,0.12,29.76,0,0.03,29.55,3.147763,3.147547,0.0
2025-11-28 15:56:59,0.795111,0.795111,0.0,0,0.03,29.76,0,0.03,29.55,3.147385,3.147385,0.0
2025-11-28 15:58:59,0.795085,0.795041,0.0,0,0.03,29.76,0,0.03,29.55,3.146904,3.146904,0.0
2025-11-28 16:00:59,0.795041,0.795085,0.0,0,0.03,29.76,0,0.03,29.55,3.146904,3.146755,0.0
2025-11-28 16:02:59,0.795085,0.795041,0.0,0,0.03,29.76,0,0.03,29.55,3.146652,3.146704,0.0
2025-11-28 16:04:59,0.794952,0.794952,0.0,0,0.03,29.76,0,0.03,29.55,3.146704,3.146652,0.0
2025-11-28 16:06:59,0.794594,0.794797,0.0,0,0.03,29.76,0,0.03,29.55,3.145669,3.145669,0.0
2025-11-28 16:08:59,0.794797,0.794797,0.0,0,0.02,29.76,0,0.03,29.55,3.145254,3.145254,0.0
2025-11-28 16:10:59,0.794984,0.794984,0.0,0,0.02,29.76,0,0.03,29.55,3.1452,3.1452,0.0
2025-11-28 16:12:59,0.795168,0.795168,0.0,0,0.02,29.76,0,0.03,29.55,3.144729,3.144762,0.0
2025-11-28 16:14:59,0.795168,0.795168,0.0,0,0.03,29.78,0,0.03,29.55,3.144762,3.144729,0.0
2025-11-28 16:16:59,0.795168,0.795168,0.0,0,0.05,29.79,0,0.03,29.55,3.144729,3.144729,0.0
2025-11-28 16:18:59,0.795438,0.795311,0.0,0,0.06,29.80,0,0.03,29.55,3.1443,3.1443,0.0
2025-11-28 16:20:59,0.795311,0.795311,0.0,0,0.02,29.76,0,0.03,29.55,3.143151,3.143151,0.0
2025-11-28 16:22:59,0.795311,0.795311,0.0,0,0.03,29.76,0,0.09,29.52,3.142656,3.142656,0.0
2025-11-28 16:24:59,0.795704,0.795704,0.0,0,0.03,29.76,0,0.04,29.44,3.142068,3.142068,0.0
2025-11-28 16:26:59,0.795955,0.795704,0.0,0,0.12,29.76,0,0.03,29.44,3.141062,3.141062,0.0
2025-11-28 16:28:59,0.795704,0.795955,0.0,0,0.13,29.76,0,0.03,29.44,3.139742,3.139742,0.0
2025-11-28 16:30:59,0.7954,0.795704,0.0,0,0.13,29.76,0,0.03,29.44,3.139124,3.139124,0.0
2025-11-28 16:32:59,0.795955,0.795653,0.0,0,0.09,29.72,0,0.03,29.44,3.138032,3.138032,0.0
2025-11-28 16:34:59,0.795653,0.795955,0.0,0,0.04,29.65,0,0.03,29.44,3.137942,3.137942,0.0
2025-11-28 16:36:59,0.795653,0.795653,0.0,0,0.03,29.65,0,0.03,29.44,3.137249,3.137249,0.0
2025-11-28 16:38:59,0.795184,0.795184,0.0,0,0.03,29.65,0,0.01,29.42,3.137072,3.137072,0.0
2025-11-28 16:40:59,0.795184,0.795184,0.0,0,0.10,29.65,0,0.03,29.34,3.136699,3.136699,0.0
2025-11-28 16:42:59,0.795501,0.795501,0.0,0,0.12,29.65,0,0.03,29.33,3.136381,3.136381,0.0
2025-11-28 16:44:59,0.795501,0.795501,0.0,0,0.12,29.65,0,0.03,29.33,3.136381,3.136381,0.0
2025-11-28 16:46:59,0.795479,0.795479,0.0,0,0.12,29.65,0,0.03,29.33,3.136564,3.136381,0.0
2025-11-28 16:48:59,0.795263,0.795263,0.0,0,0.12,29.65,0,0.03,29.33,3.135184,3.135505,0.0
2025-11-28 16:50:59,0.795263,0.795263,0.0,0,0.12,29.65,0,0.03,29.33,3.135331,3.135184,0.0
2025-11-28 16:52:59,0.795101,0.795263,0.0,0,0.12,29.65,0,0.03,29.33,3.135124,3.135124,0.0
2025-11-28 16:54:59,0.795101,0.795101,0.0,0,0.07,29.60,0,0.04,29.33,3.134182,3.134182,0.0
2025-11-28 16:56:59,0.79559,0.79559,0.0,0,0.03,29.55,0,0.04,29.28,3.133936,3.133936,0.0
2025-11-28 16:58:59,0.795647,0.795647,0.0,0,0.03,29.55,0,0.03,29.23,3.132937,3.132937,0.0
2025-11-28 17:00:59,0.795647,0.795647,0.0,0,0.03,29.55,0,0.03,29.23,3.132727,3.132727,0.0
2025-11-28 17:02:59,0.795504,0.795504,0.0,0,0.03,29.55,0,0.03,29.23,3.131875,3.131875,0.0
2025-11-28 17:04:59,0.795596,0.795504,0.0,0,0.03,29.55,0,0.03,29.23,3.131325,3.131325,0.0
2025-11-28 17:06:59,0.795596,0.795596,0.0,0,0.03,29.55,0,0.03,29.23,3.130674,3.130674,0.0
2025-11-28 17:08:59,0.79578,0.795596,0.0,0,0.12,29.55,0,0.03,29.23,3.130095,3.130095,0.0
2025-11-28 17:10:59,0.79578,0.795476,0.0,0,0.12,29.55,0,0.03,29.23,3.129921,3.129921,0.0
2025-11-28 17:12:59,0.795457,0.795457,0.0,0,0.12,29.55,0,0.03,29.23,3.129249,3.129249,0.0
2025-11-28 17:14:59,0.795457,0.795457,0.0,0,0.11,29.55,0,0.03,29.23,3.129249,3.129249,0.0
2025-11-28 17:16:59,0.795466,0.795466,0.0,0,0.11,29.55,0,0.03,29.23,3.128967,3.128967,0.0
2025-11-28 17:18:59,0.795466,0.795466,0.0,0,0.11,29.55,0,0.02,29.13,3.128766,3.128766,0.0
2025-11-28 17:20:59,0.795431,0.795431,0.0,0,0.02,29.45,0,0.03,29.12,3.127989,3.127989,0.0
2025-11-28 17:22:59,0.795003,0.795431,0.0,0,0.01,29.44,0,0.09,29.12,3.127635,3.127635,0.0
2025-11-28 17:24:59,0.795349,0.795349,0.0,0,0.01,29.44,0,0.10,29.12,3.127071,3.127071,0.0
2025-11-28 17:26:59,0.795349,0.795447,0.0,0,0.01,29.44,0,0.10,29.12,3.126566,3.126566,0.0
2025-11-28 17:28:59,0.795447,0.795447,0.0,0,0.07,29.44,0,0.10,29.12,3.126092,3.126092,0.0
2025-11-28 17:30:59,0.795631,0.795631,0.0,0,0.11,29.44,0,0.10,29.12,3.125879,3.125879,0.0
2025-11-28 17:32:59,0.796069,0.795828,0.0,0,0.11,29.44,0,0.10,29.12,3.125486,3.125486,0.0
2025-11-28 17:34:59,0.796069,0.795828,0.0,0,0.11,29.44,0,0.10,29.12,3.125441,3.125441,0.0
2025-11-28 17:36:59,0.795618,0.795828,0.0,0,0.11,29.44,0,0.10,29.12,3.12452,3.12452,0.0
2025-11-28 17:38:59,0.796164,0.795945,0.0,0,0.06,29.37,0,0.11,29.07,3.124421,3.124442,0.0
2025-11-28 17:40:59,0.795945,0.795945,0.0,0,0.01,29.33,0,0.10,29.02,3.124442,3.124421,0.0
2025-11-28 17:42:59,0.795815,0.795815,0.0,0,0.01,29.33,0,0.10,29.02,3.12419,3.12419,0.0
2025-11-28 17:44:59,0.7954,0.795815,0.0,0,0.01,29.33,0,0.10,29.02,3.123494,3.123494,0.0
2025-11-28 17:46:59,0.795815,0.795815,0.0,0,0.01,29.33,0,0.10,29.02,3.123239,3.123494,0.0
2025-11-28 17:48:59,0.795948,0.795837,0.0,0,0.01,29.33,0,0.10,29.02,3.123839,3.123398,0.0
2025-11-28 17:50:59,0.795587,0.795587,0.0,0,0.01,29.33,0,0.10,29.02,3.123398,3.123398,0.0
2025-11-28 17:52:59,0.79553,0.79553,0.0,0,0.01,29.33,0,0.10,29.02,3.123398,3.123398,0.0
2025-11-28 17:54:59,0.795453,0.79553,0.0,0,0.00,29.33,0,0.10,29.02,3.122473,3.122473,0.0
2025-11-28 17:56:59,0.795729,0.795729,0.0,0,0.00,29.33,0,0.10,29.02,3.121958,3.121958,0.0
2025-11-28 17:58:59,0.795729,0.795936,0.0,0,0.00,29.33,0,0.08,29.00,3.121336,3.121942,0.0
2025-11-28 18:00:59,0.795936,0.795936,0.0,0,0.05,29.33,0,0.09,29.00,3.121678,3.121336,0.0
2025-11-28 18:02:59,0.795761,0.795774,0.0,0,0.09,29.33,0,0.04,28.95,3.121183,3.121183,0.0
2025-11-28 18:04:59,0.795774,0.795774,0.0,0,0.01,29.23,0,0.09,28.92,3.120997,3.120997,0.0
2025-11-28 18:06:59,0.795599,0.795599,0.0,0,0.00,29.23,0,0.11,28.92,3.120565,3.120565,0.0
2025-11-28 18:08:59,0.795377,0.795377,0.0,0,0.05,29.23,0,0.10,28.91,3.120394,3.120394,0.0
2025-11-28 18:10:59,0.795374,0.795374,0.0,0,0.05,29.18,0,0.10,28.91,3.11977,3.11977,0.0
2025-11-28 18:12:59,0.796116,0.796116,0.0,0,0.00,29.12,0,0.11,28.85,3.119383,3.119383,0.0
2025-11-28 18:14:59,0.796212,0.796116,0.0,0,0.00,29.12,0,0.10,28.80,3.118348,3.118348,0.0
2025-11-28 18:16:59,0.795828,0.795828,0.0,0,0.00,29.12,0,0.10,28.80,3.117954,3.117954,0.0
2025-11-28 18:18:59,0.795558,0.795558,0.0,0,0.00,29.12,0,0.10,28.80,3.117432,3.117432,0.0
2025-11-28 18:20:59,0.795558,0.795558,0.0,0,0.00,29.12,0,0.10,28.75,3.116271,3.116271,0.0
