Timestamp,Weight (kg),w_smooth,consumption (kg),Weight (kg),w_smooth,consumption (kg)
2025-11-28 03:32:18,0.002355,0.002355,0,0.695343,0.69558,0.0
2025-11-28 03:33:18,0.002355,0.002355,0,0.69558,0.695396,0.0
2025-11-28 03:34:18,0.002355,0.002355,0,0.69558,0.69558,0.0
2025-11-28 03:35:18,0.002355,0.002355,0,0.695396,0.69558,0.0
2025-11-28 03:36:18,0.002878,0.002878,0,0.69558,0.69558,0.0
2025-11-28 03:37:18,0.002878,0.002878,0,0.69558,0.69558,0.0
2025-11-28 03:38:18,0.003022,0.003022,0,0.695642,0.695642,0.0
2025-11-28 03:39:18,0.003022,0.003022,0,0.695754,0.695754,0.0
2025-11-28 03:40:18,0.003098,0.003038,0,0.695816,0.695816,0.0
2025-11-28 03:41:18,0.003184,0.003038,0,0.695819,0.695819,0.0
2025-11-28 03:42:18,0.003038,0.003098,0,0.695922,0.695922,0.0
2025-11-28 03:43:18,0.003038,0.003184,0,0.696062,0.696062,0.0
2025-11-28 03:44:18,0.003184,0.003038,0,0.696087,0.696087,0.0
2025-11-28 03:45:18,0.003184,0.003038,0,0.696427,0.696087,0.0
2025-11-28 03:46:18,0.003038,0.003038,0,0.696427,0.69623,0.0
2025-11-28 03:47:18,0.002894,0.002894,0,0.696087,0.69623,0.0
2025-11-28 03:48:18,0.002894,0.002894,0,0.69623,0.696087,0.0
2025-11-28 03:49:18,0.002345,0.002345,0,0.695988,0.695988,0.0
2025-11-28 03:50:18,0.002313,0.002313,0,0.695293,0.695293,0.0
2025-11-28 03:51:18,0.002313,0.002313,0,0.695293,0.695293,0.0
2025-11-28 03:52:18,0.002291,0.002313,0,0.695293,0.695293,0.0
2025-11-28 03:53:18,0.002313,0.002313,0,0.694954,0.694954,0.0
2025-11-28 03:54:18,0.002313,0.002291,0,0.694954,0.694954,0.0
2025-11-28 03:55:18,0.002259,0.002313,0,0.694954,0.694954,0.0
2025-11-28 03:56:18,0.002259,0.002281,0,0.694954,0.694954,0.0
2025-11-28 03:57:18,0.00277,0.002281,0,0.695141,0.695141,0.0
2025-11-28 03:58:18,0.002281,0.002281,0,0.695231,0.695231,0.0
2025-11-28 03:59:18,0.002281,0.002281,0,0.695231,0.695231,0.0
2025-11-28 04:00:18,0.002802,0.002281,0,0.695312,0.695312,0.0
2025-11-28 04:01:18,0.002281,0.002281,0,0.695368,0.695368,0.0
2025-11-28 04:02:18,0.002281,0.002281,0,0.695542,0.695542,0.0
2025-11-28 04:03:18,0.002202,0.002281,0,0.695542,0.695542,0.0
2025-11-28 04:04:18,0.002802,0.002802,0,0.695695,0.695695,0.0
2025-11-28 04:05:18,0.002837,0.002837,0,0.695695,0.695695,0.0
2025-11-28 04:06:18,0.003057,0.003057,0,0.695695,0.695695,0.0
2025-11-28 04:07:18,0.003414,0.003414,0,0.695695,0.695695,0.0
2025-11-28 04:08:18,0.003484,0.003414,0,0.695695,0.695695,0.0
2025-11-28 04:09:18,0.003484,0.003414,0,0.695748,0.695695,0.0
2025-11-28 04:10:18,0.003057,0.003057,0,0.695514,0.695514,0.0
2025-11-28 04:11:18,0.002952,0.002952,0,0.695496,0.695496,0.0
2025-11-28 04:12:18,0.002952,0.002952,0,0.695001,0.695001,0.0
2025-11-28 04:13:18,0.002738,0.002952,0,0.695001,0.695001,0.0
2025-11-28 04:14:18,0.002738,0.002952,0,0.695001,0.695001,0.0
2025-11-28 04:15:18,0.002952,0.002952,0,0.695075,0.695075,0.0
2025-11-28 04:16:18,0.003676,0.003676,0,0.695539,0.695539,0.0
2025-11-28 04:17:18,0.003896,0.003896,0,0.695605,0.695605,0.0
2025-11-28 04:18:18,0.003896,0.003896,0,0.695851,0.695835,0.0
2025-11-28 04:19:18,0.003896,0.003896,0,0.695851,0.695835,0.0
2025-11-28 04:20:18,0.003663,0.003663,0,0.695835,0.695835,0.0
2025-11-28 04:21:18,0.003165,0.003165,0,0.695835,0.695835,0.0
2025-11-28 04:22:18,0.002904,0.003165,0,0.695835,0.695835,0.0
2025-11-28 04:23:18,0.003165,0.002904,0,0.695555,0.695555,0.0
2025-11-28 04:24:18,0.002741,0.002741,0,0.695359,0.695359,0.0
2025-11-28 04:25:18,0.00262,0.00262,0,0.695359,0.695359,0.0
2025-11-28 04:26:18,0.00262,0.00262,0,0.69496,0.69534,0.0
2025-11-28 04:27:18,0.002508,0.00262,0,0.69496,0.69534,0.0
2025-11-28 04:28:18,0.002508,0.00262,0,0.69534,0.694976,0.0
2025-11-28 04:29:18,0.00292,0.00292,0,0.69534,0.694976,0.0
2025-11-28 04:30:18,0.003312,0.003312,0,0.694976,0.694976,0.0
2025-11-28 04:31:18,0.003395,0.003395,0,0.694976,0.694976,0.0
2025-11-28 04:32:18,0.003395,0.003395,0,0.694976,0.694976,0.0
2025-11-28 04:33:18,0.003504,0.003395,0,0.694976,0.694976,0.0
2025-11-28 04:34:18,0.003395,0.003395,0,0.694963,0.694976,0.0
2025-11-28 04:35:18,0.003344,0.003344,0,0.695651,0.695471,0.0
2025-11-28 04:36:18,0.003082,0.003344,0,0.695651,0.695471,0.0
2025-11-28 04:37:18,0.003344,0.003306,0,0.695471,0.695471,0.0
2025-11-28 04:38:18,0.003188,0.003188,0,0.69525,0.69525,0.0
2025-11-28 04:39:18,0.003306,0.003267,0,0.69525,0.69525,0.0
2025-11-28 04:40:18,0.003188,0.003267,0,0.69525,0.69525,0.0
2025-11-28 04:41:18,0.003267,0.003267,0,0.69525,0.69525,0.0
2025-11-28 04:42:18,0.003267,0.003267,0,0.694982,0.694982,0.0
2025-11-28 04:43:18,0.003306,0.003267,0,0.694913,0.694913,0.0
2025-11-28 04:44:18,0.003267,0.003267,0,0.694913,0.694913,0.0
2025-11-28 04:45:18,0.003267,0.003306,0,0.694661,0.694661,0.0
2025-11-28 04:46:18,0.003523,0.003312,0,0.694615,0.694615,0.0
2025-11-28 04:47:18,0.003312,0.003312,0,0.693976,0.693976,0.0
2025-11-28 04:48:18,0.003312,0.003312,0,0.693976,0.693976,0.0
2025-11-28 04:49:18,0.003312,0.003312,0,0.693976,0.693976,0.0
2025-11-28 04:50:18,0.003312,0.003312,0,0.693976,0.693976,0.0
2025-11-28 04:51:18,0.003086,0.003086,0,0.694241,0.694241,0.0
2025-11-28 04:52:18,0.002878,0.002878,0,0.694247,0.694247,0.0
2025-11-28 04:53:18,0.002782,0.002878,0,0.694247,0.694247,0.0
2025-11-28 04:54:18,0.002782,0.002878,0,0.694518,0.694247,0.0
2025-11-28 04:55:18,0.002878,0.002878,0,0.694518,0.694247,0.0
2025-11-28 04:56:18,0.003063,0.003063,0,0.694144,0.694144,0.0
2025-11-28 04:57:18,0.003261,0.003261,0,0.694144,0.694144,0.0
2025-11-28 04:58:18,0.003347,0.003347,0,0.694054,0.694054,0.0
2025-11-28 04:59:18,0.003555,0.003555,0,0.694054,0.694054,0.0
2025-11-28 05:00:18,0.004084,0.003574,0,0.694054,0.694054,0.0
2025-11-28 05:01:18,0.004084,0.003574,0,0.694677,0.694677,0.0
2025-11-28 05:02:18,0.003574,0.003574,0,0.694954,0.694954,0.0
2025-11-28 05:03:18,0.003555,0.003555,0,0.694954,0.694954,0.0
2025-11-28 05:04:18,0.003347,0.003347,0,0.694954,0.694954,0.0
2025-11-28 05:05:18,0.002881,0.002881,0,0.694954,0.694954,0.0
2025-11-28 05:06:18,0.00284,0.00284,0,0.694418,0.694418,0.0
2025-11-28 05:07:18,0.00284,0.00284,0,0.694418,0.694418,0.0
2025-11-28 05:08:18,0.00284,0.00284,0,0.694418,0.694418,0.0
2025-11-28 05:09:18,0.003657,0.003657,0,0.694378,0.694418,0.0
2025-11-28 05:10:18,0.003733,0.003733,0,0.694378,0.694418,0.0
2025-11-28 05:11:18,0.0038,0.0038,0,0.694882,0.694882,0.0
2025-11-28 05:12:18,0.004062,0.004062,0,0.694963,0.694963,0.0
2025-11-28 05:13:18,0.004062,0.004062,0,0.695215,0.695215,0.0
2025-11-28 05:14:18,0.004062,0.004062,0,0.695698,0.695215,0.0
2025-11-28 05:15:18,0.004266,0.004062,0,0.695215,0.695215,0.0
2025-11-28 05:16:18,0.003915,0.003915,0,0.695215,0.695493,0.0
2025-11-28 05:17:18,0.00381,0.003915,0,0.695493,0.695493,0.0
2025-11-28 05:18:18,0.003915,0.003915,0,0.695493,0.695493,0.0
2025-11-28 05:19:18,0.003915,0.00381,0,0.695493,0.695493,0.0
2025-11-28 05:20:18,0.003609,0.003609,0,0.695493,0.695493,0.0
2025-11-28 05:21:18,0.003133,0.003133,0,0.695474,0.695474,0.0
2025-11-28 05:22:18,0.003133,0.003133,0,0.695144,0.695144,0.0
2025-11-28 05:23:18,0.003133,0.003133,0,0.695144,0.695144,0.0
2025-11-28 05:24:18,0.003609,0.003133,0,0.694636,0.694636,0.0
2025-11-28 05:25:18,0.003133,0.003334,0,0.694636,0.694636,0.0
2025-11-28 05:26:18,0.003334,0.003334,0,0.694534,0.694636,0.0
2025-11-28 05:27:18,0.003334,0.003334,0,0.694534,0.694636,0.0
2025-11-28 05:28:18,0.003334,0.003334,0,0.694658,0.694658,0.0
2025-11-28 05:29:18,0.003334,0.003334,0,0.694898,0.694898,0.0
2025-11-28 05:30:18,0.003446,0.003446,0,0.694898,0.694898,0.0
2025-11-28 05:31:18,0.003446,0.003446,0,0.694898,0.694898,0.0
2025-11-28 05:32:18,0.004011,0.004011,0,0.6951,0.694913,0.0
2025-11-28 05:33:18,0.004234,0.004011,0,0.6951,0.694913,0.0
2025-11-28 05:34:18,0.004011,0.004011,0,0.694913,0.694913,0.0
2025-11-28 05:35:18,0.003561,0.003596,0,0.694913,0.694913,0.0
2025-11-28 05:36:18,0.003596,0.003596,0,0.694913,0.694913,0.0
2025-11-28 05:37:18,0.003596,0.003596,0,0.694885,0.694885,0.0
2025-11-28 05:38:18,0.003561,0.003596,0,0.694474,0.694474,0.0
2025-11-28 05:39:18,0.003596,0.003596,0,0.694474,0.694474,0.0
2025-11-28 05:40:18,0.003679,0.003679,0,0.694462,0.694462,0.0
2025-11-28 05:41:18,0.003886,0.003886,0,0.694228,0.694359,0.0
2025-11-28 05:42:18,0.003886,0.003886,0,0.694228,0.694228,0.0
2025-11-28 05:43:18,0.003953,0.003886,0,0.694359,0.694228,0.0
2025-11-28 05:44:18,0.003886,0.003953,0,0.694228,0.694359,0.0
2025-11-28 05:45:18,0.004448,0.004448,0,0.694359,0.694359,0.0
2025-11-28 05:46:18,0.004604,0.004604,0,0.694406,0.694359,0.0
2025-11-28 05:47:18,0.004876,0.004604,0,0.694359,0.694359,0.0
2025-11-28 05:48:18,0.004604,0.004604,0,0.694204,0.694204,0.0
2025-11-28 05:49:18,0.004604,0.004604,0,0.694204,0.694204,0.0
2025-11-28 05:50:18,0.004876,0.004604,0,0.694204,0.694204,0.0
2025-11-28 05:51:18,0.004123,0.004123,0,0.694204,0.694204,0.0
2025-11-28 05:52:18,0.003912,0.004123,0,0.694384,0.694384,0.0
2025-11-28 05:53:18,0.003906,0.004123,0,0.694384,0.694384,0.0
2025-11-28 05:54:18,0.004123,0.004123,0,0.694602,0.694602,0.0
2025-11-28 05:55:18,0.004123,0.004123,0,0.694602,0.694602,0.0
2025-11-28 05:56:18,0.004534,0.004534,0,0.695004,0.694602,0.0
2025-11-28 05:57:18,0.004738,0.004534,0,0.694602,0.695004,0.0
2025-11-28 05:58:18,0.004738,0.004534,0,0.695343,0.695343,0.0
2025-11-28 05:59:18,0.004534,0.004534,0,0.695393,0.695343,0.0
2025-11-28 06:00:18,0.004534,0.004534,0,0.695514,0.695343,0.0
2025-11-28 06:01:18,0.0044,0.004534,0,0.695343,0.695393,0.0
2025-11-28 06:02:18,0.0044,0.004534,0,0.695343,0.695514,0.0
2025-11-28 06:03:18,0.004624,0.004624,0,0.695517,0.695343,0.0
2025-11-28 06:04:18,0.005348,0.005348,0,0.695633,0.695343,0.0
2025-11-28 06:05:18,0.005348,0.005348,0,0.695303,0.695489,0.0
2025-11-28 06:06:18,0.005348,0.005348,0,0.695303,0.695489,0.0
2025-11-28 06:07:18,0.004831,0.004831,0,0.695489,0.695315,0.0
2025-11-28 06:08:18,0.004831,0.004831,0,0.695489,0.695315,0.0
2025-11-28 06:09:18,0.004831,0.004831,0,0.695315,0.695315,0.0
2025-11-28 06:10:18,0.005466,0.005466,0,0.695315,0.695315,0.0
2025-11-28 06:11:18,0.005846,0.005846,0,0.695315,0.695315,0.0
2025-11-28 06:12:18,0.008156,0.008156,0,0.198066,0.198066,0.49724900000000005
2025-11-28 06:13:18,0.008714,0.008714,0,0.198066,0.198066,0.0
2025-11-28 06:14:18,0.009139,0.008813,0,0.198066,0.198066,0.0
2025-11-28 06:15:18,0.008813,0.008813,0,0.198464,0.198464,0.0
2025-11-28 06:16:18,0.008813,0.008813,0,0.198505,0.198505,0.0
2025-11-28 06:17:18,0.008813,0.008813,0,0.198505,0.198505,0.0
2025-11-28 06:18:18,0.008813,0.008813,0,0.198505,0.198505,0.0
2025-11-28 06:19:18,0.008813,0.008813,0,0.198533,0.198505,0.0
2025-11-28 06:20:18,0.009097,0.009097,0,0.198533,0.198533,0.0
2025-11-28 06:21:18,0.009196,0.009196,0,0.197907,0.198533,0.0
2025-11-28 06:22:18,0.009196,0.009196,0,0.198882,0.198717,0.0
2025-11-28 06:23:18,0.009898,0.009898,0,0.198882,0.198717,0.0
2025-11-28 06:24:18,0.010313,0.010313,0,0.198717,0.198882,0.0
2025-11-28 06:25:18,0.010313,0.010313,0,0.198717,0.198882,0.0
2025-11-28 06:26:18,0.010348,0.010348,0,0.198882,0.198882,0.0
2025-11-28 06:27:18,0.010693,0.010693,0,0.199016,0.199016,0.0
2025-11-28 06:28:18,0.010693,0.010693,0,0.199187,0.199016,0.0
2025-11-28 06:29:18,0.010693,0.010693,0,0.199187,0.199016,0.0
2025-11-28 06:30:18,0.011024,0.010724,0,0.199016,0.199187,0.0
2025-11-28 06:31:18,0.010724,0.010724,0,0.199016,0.199187,0.0
2025-11-28 06:32:18,0.010724,0.010724,0,0.19942,0.19942,0.0
2025-11-28 06:33:18,0.010941,0.010724,0,0.19942,0.19942,0.0
2025-11-28 06:34:18,0.010724,0.010724,0,0.19942,0.19942,0.0
2025-11-28 06:35:18,0.010463,0.010463,0,0.199747,0.199747,0.0
2025-11-28 06:36:18,0.010463,0.010463,0,0.199747,0.199747,0.0
2025-11-28 06:37:18,0.010463,0.010463,0,0.199747,0.199747,0.0
2025-11-28 06:38:18,0.010383,0.010463,0,0.199747,0.199747,0.0
2025-11-28 06:39:18,0.010463,0.010463,0,0.200043,0.200043,0.0
2025-11-28 06:40:18,0.010603,0.010603,0,0.200164,0.200164,0.0
2025-11-28 06:41:18,0.010603,0.010603,0,0.200164,0.200164,0.0
2025-11-28 06:42:18,0.010718,0.010718,0,0.200164,0.200164,0.0
2025-11-28 06:43:18,0.011296,0.011276,0,0.200196,0.200196,0.0
2025-11-28 06:44:18,0.011276,0.011276,0,0.20056,0.20056,0.0
2025-11-28 06:45:18,0.011276,0.011276,0,0.20056,0.20056,0.0
2025-11-28 06:46:18,0.011276,0.011276,0,0.2007,0.2007,0.0
2025-11-28 06:47:18,0.011197,0.011197,0,0.200843,0.2007,0.0
2025-11-28 06:48:18,0.011197,0.011197,0,0.2007,0.2007,0.0
2025-11-28 06:49:18,0.011053,0.011197,0,0.2007,0.200843,0.0
2025-11-28 06:50:18,0.011088,0.011197,0,0.200843,0.200843,0.0
2025-11-28 06:51:18,0.011197,0.011088,0,0.200843,0.200843,0.0
2025-11-28 06:52:18,0.01127,0.011197,0,0.200915,0.200915,0.0
2025-11-28 06:53:18,0.011088,0.01127,0,0.200915,0.200915,0.0
2025-11-28 06:54:18,0.01127,0.01127,0,0.200915,0.200915,0.0
2025-11-28 06:55:18,0.01127,0.01127,0,0.200933,0.200933,0.0
2025-11-28 06:56:18,0.01127,0.01127,0,0.201214,0.201214,0.0
2025-11-28 06:57:18,0.011056,0.011056,0,0.201214,0.201214,0.0
2025-11-28 06:58:18,0.011056,0.011056,0,0.201214,0.201214,0.0
2025-11-28 06:59:18,0.011056,0.011056,0,0.201214,0.201214,0.0
2025-11-28 07:00:18,0.011679,0.011679,0,0.201214,0.201214,0.0
2025-11-28 07:01:18,0.011679,0.011679,0,0.201425,0.201425,0.0
2025-11-28 07:02:18,0.011679,0.011679,0,0.201425,0.201425,0.0
2025-11-28 07:03:18,0.011889,0.011679,0,0.201631,0.201631,0.0
2025-11-28 07:04:18,0.011679,0.011679,0,0.201631,0.201631,0.0
2025-11-28 07:05:18,0.011439,0.011439,0,0.20193,0.20193,0.0
2025-11-28 07:06:18,0.011439,0.011439,0,0.202693,0.202693,0.0
2025-11-28 07:07:18,0.011426,0.011426,0,0.20277,0.20277,0.0
2025-11-28 07:08:18,0.010801,0.011337,0,0.20277,0.20277,0.0
2025-11-28 07:09:18,0.011337,0.010881,0,0.202861,0.20277,0.0
2025-11-28 07:10:18,0.010881,0.010881,0,0.20277,0.202861,0.0
2025-11-28 07:11:18,0.010881,0.011037,0,0.202873,0.202873,0.0
2025-11-28 07:12:18,0.011037,0.011037,0,0.203206,0.203206,0.0
2025-11-28 07:13:18,0.011095,0.011037,0,0.203256,0.203256,0.0
2025-11-28 07:14:18,0.011037,0.011037,0,0.203256,0.203256,0.0
2025-11-28 07:15:18,0.011037,0.011037,0,0.203315,0.203315,0.0
2025-11-28 07:16:18,0.011037,0.011037,0,0.203381,0.203381,0.0
2025-11-28 07:17:18,0.010938,0.011037,0,0.203381,0.203381,0.0
2025-11-28 07:18:18,0.010938,0.011037,0,0.203381,0.203381,0.0
2025-11-28 07:19:18,0.011264,0.011264,0,0.203549,0.203549,0.0
2025-11-28 07:20:18,0.01142,0.011264,0,0.203648,0.203648,0.0
2025-11-28 07:21:18,0.011264,0.011292,0,0.203994,0.203994,0.0
2025-11-28 07:22:18,0.011292,0.011292,0,0.203994,0.203994,0.0
2025-11-28 07:23:18,0.011292,0.011292,0,0.203994,0.203994,0.0
2025-11-28 07:24:18,0.011292,0.011292,0,0.204523,0.204333,0.0
2025-11-28 07:25:18,0.011082,0.011082,0,0.204333,0.204333,0.0
2025-11-28 07:26:18,0.011082,0.011082,0,0.204333,0.204333,0.0
2025-11-28 07:27:18,0.010233,0.010233,0,0.203605,0.203969,0.0
2025-11-28 07:28:18,0.010233,0.010233,0,0.203969,0.203605,0.0
2025-11-28 07:29:18,0.010083,0.010233,0,0.203505,0.203505,0.0
2025-11-28 07:30:18,0.010233,0.010233,0,0.203483,0.203505,0.0
2025-11-28 07:31:18,0.01045,0.01045,0,0.203505,0.203505,0.0
2025-11-28 07:32:18,0.010865,0.010865,0,0.203505,0.203483,0.0
2025-11-28 07:33:18,0.010865,0.010865,0,0.203483,0.203483,0.0
2025-11-28 07:34:18,0.010916,0.010916,0,0.20329,0.20329,0.0
2025-11-28 07:35:18,0.010916,0.010916,0,0.20329,0.20329,0.0
2025-11-28 07:36:18,0.011672,0.011672,0,0.20329,0.20329,0.0
2025-11-28 07:37:18,0.011787,0.011672,0,0.204716,0.204716,0.0
2025-11-28 07:38:18,0.011787,0.011672,0,0.204716,0.204716,0.0
2025-11-28 07:39:18,0.011525,0.011525,0,0.204791,0.204716,0.0
2025-11-28 07:40:18,0.011525,0.011525,0,0.204856,0.204716,0.0
2025-11-28 07:41:18,0.011261,0.011261,0,0.204716,0.204716,0.0
2025-11-28 07:42:18,0.011088,0.011088,0,0.204701,0.204701,0.0
2025-11-28 07:43:18,0.011088,0.011088,0,0.204701,0.204701,0.0
2025-11-28 07:44:18,0.011088,0.011088,0,0.204284,0.204284,0.0
2025-11-28 07:45:18,0.010463,0.010463,0,0.203885,0.203885,0.0
2025-11-28 07:46:18,0.010303,0.010463,0,0.203885,0.203885,0.0
2025-11-28 07:47:18,0.010463,0.010303,0,0.203885,0.203885,0.0
2025-11-28 07:48:18,0.010303,0.010303,0,0.203826,0.203885,0.0
2025-11-28 07:49:18,0.010303,0.010463,0,0.203885,0.203826,0.0
2025-11-28 07:50:18,0.010606,0.010303,0,0.203826,0.203826,0.0
2025-11-28 07:51:18,0.010606,0.010498,0,0.203826,0.203885,0.0
2025-11-28 07:52:18,0.010214,0.010498,0,0.205221,0.205221,0.0
2025-11-28 07:53:18,0.010498,0.010498,0,0.205395,0.205395,0.0
2025-11-28 07:54:18,0.010498,0.010498,0,0.205395,0.205395,0.0
2025-11-28 07:55:18,0.010214,0.010498,0,0.205395,0.205395,0.0
2025-11-28 07:56:18,0.010498,0.010498,0,0.205445,0.205445,0.0
2025-11-28 07:57:18,0.010626,0.010527,0,0.205529,0.205529,0.0
2025-11-28 07:58:18,0.010626,0.010527,0,0.205529,0.205529,0.0
2025-11-28 07:59:18,0.010527,0.010527,0,0.205635,0.205529,0.0
2025-11-28 08:00:18,0.010527,0.010527,0,0.205635,0.205635,0.0
2025-11-28 08:01:18,0.009841,0.009841,0,0.205529,0.205635,0.0
2025-11-28 08:02:18,0.009841,0.009841,0,0.205635,0.205529,0.0
2025-11-28 08:03:18,0.009841,0.009841,0,0.205523,0.205523,0.0
2025-11-28 08:04:18,0.00992,0.00992,0,0.204931,0.204931,0.0
2025-11-28 08:05:18,0.00992,0.00992,0,0.204894,0.204894,0.0
2025-11-28 08:06:18,0.010555,0.00992,0,0.204894,0.204894,0.0
2025-11-28 08:07:18,0.00992,0.00992,0,0.204894,0.204894,0.0
2025-11-28 08:08:18,0.00992,0.00992,0,0.205183,0.205183,0.0
2025-11-28 08:09:18,0.009774,0.009904,0,0.205644,0.205644,0.0
2025-11-28 08:10:18,0.009904,0.009904,0,0.205716,0.205644,0.0
2025-11-28 08:11:18,0.009904,0.009904,0,0.205644,0.205716,0.0
2025-11-28 08:12:18,0.010284,0.009904,0,0.205766,0.205766,0.0
2025-11-28 08:13:18,0.009904,0.010284,0,0.206183,0.206183,0.0
2025-11-28 08:14:18,0.010284,0.010284,0,0.206519,0.206519,0.0
2025-11-28 08:15:18,0.010342,0.010284,0,0.206519,0.206519,0.0
2025-11-28 08:16:18,0.010342,0.010284,0,0.206519,0.206519,0.0
2025-11-28 08:17:18,0.009496,0.009496,0,0.206715,0.206715,0.0
2025-11-28 08:18:18,0.009234,0.009234,0,0.206753,0.206715,0.0
2025-11-28 08:19:18,0.009234,0.009234,0,0.206715,0.206715,0.0
2025-11-28 08:20:18,0.009234,0.009234,0,0.206684,0.206684,0.0
2025-11-28 08:21:18,0.009652,0.009652,0,0.206684,0.206684,0.0
2025-11-28 08:22:18,0.010102,0.010102,0,0.206525,0.206553,0.0
2025-11-28 08:23:18,0.010364,0.010125,0,0.206525,0.206525,0.0
2025-11-28 08:24:18,0.010125,0.010275,0,0.206553,0.206525,0.0
2025-11-28 08:25:18,0.010275,0.010281,0,0.206525,0.206553,0.0
2025-11-28 08:26:18,0.010303,0.010275,0,0.206553,0.206553,0.0
2025-11-28 08:27:18,0.010281,0.010275,0,0.206553,0.206553,0.0
2025-11-28 08:28:18,0.010275,0.010275,0,0.206693,0.206553,0.0
2025-11-28 08:29:18,0.010275,0.010275,0,0.20651,0.206693,0.0
2025-11-28 08:30:18,0.009598,0.009598,0,0.206693,0.206693,0.0
2025-11-28 08:31:18,0.009598,0.009598,0,0.206706,0.206693,0.0
2025-11-28 08:32:18,0.009582,0.009582,0,0.206706,0.206693,0.0
2025-11-28 08:33:18,0.009454,0.009582,0,0.206628,0.206628,0.0
2025-11-28 08:34:18,0.009454,0.009582,0,0.206628,0.206628,0.0
2025-11-28 08:35:18,0.009837,0.009837,0,0.206628,0.206628,0.0
2025-11-28 08:36:18,0.010125,0.010125,0,0.206516,0.206516,0.0
2025-11-28 08:37:18,0.010125,0.010125,0,0.206444,0.206516,0.0
2025-11-28 08:38:18,0.010125,0.010125,0,0.206444,0.206516,0.0
2025-11-28 08:39:18,0.01,0.01,0,0.206656,0.206656,0.0
2025-11-28 08:40:18,0.009831,0.009831,0,0.206656,0.206656,0.0
2025-11-28 08:41:18,0.009821,0.009821,0,0.206759,0.206759,0.0
2025-11-28 08:42:18,0.009805,0.009805,0,0.206787,0.206787,0.0
2025-11-28 08:43:18,0.00963,0.00963,0,0.206958,0.206958,0.0
2025-11-28 08:44:18,0.00963,0.00963,0,0.207232,0.207232,0.0
2025-11-28 08:45:18,0.009499,0.009499,0,0.207344,0.207344,0.0
2025-11-28 08:46:18,0.009499,0.009499,0,0.207553,0.207344,0.0
2025-11-28 08:47:18,0.009499,0.009499,0,0.207344,0.207344,0.0
2025-11-28 08:48:18,0.009116,0.009384,0,0.207344,0.207344,0.0
2025-11-28 08:49:18,0.009384,0.009384,0,0.207344,0.207344,0.0
2025-11-28 08:50:18,0.009384,0.009116,0,0.207217,0.207217,0.0
2025-11-28 08:51:18,0.009116,0.009276,0,0.206911,0.207217,0.0
2025-11-28 08:52:18,0.009116,0.009276,0,0.207217,0.207217,0.0
2025-11-28 08:53:18,0.009276,0.009116,0,0.207366,0.207217,0.0
2025-11-28 08:54:18,0.009276,0.009276,0,0.207217,0.207366,0.0
2025-11-28 08:55:18,0.008893,0.009276,0,0.207503,0.207503,0.0
2025-11-28 08:56:18,0.009276,0.009276,0,0.207758,0.207758,0.0
2025-11-28 08:57:18,0.009276,0.008893,0,0.207758,0.207758,0.0
2025-11-28 08:58:18,0.008845,0.008845,0,0.207926,0.207926,0.0
2025-11-28 08:59:18,0.008845,0.008845,0,0.208082,0.208082,0.0
2025-11-28 09:00:18,0.008845,0.008845,0,0.208082,0.208082,0.0
2025-11-28 09:01:18,0.008676,0.008676,0,0.208082,0.208082,0.0
2025-11-28 09:02:18,0.008641,0.008641,0,0.208477,0.208477,0.0
2025-11-28 09:03:18,0.008641,0.008641,0,0.208477,0.208477,0.0
2025-11-28 09:04:18,0.008532,0.008532,0,0.208477,0.208477,0.0
2025-11-28 09:05:18,0.008299,0.008299,0,0.208546,0.208546,0.0
2025-11-28 09:06:18,0.008299,0.008299,0,0.208599,0.208599,0.0
2025-11-28 09:07:18,0.008299,0.008299,0,0.208979,0.208979,0.0
2025-11-28 09:08:18,0.008299,0.008299,0,0.208979,0.208979,0.0
2025-11-28 09:09:18,0.009148,0.009072,0,0.208979,0.208979,0.0
2025-11-28 09:10:18,0.009148,0.009072,0,0.208356,0.208356,0.0
2025-11-28 09:11:18,0.009072,0.009072,0,0.208331,0.208356,0.0
2025-11-28 09:12:18,0.009072,0.009072,0,0.208331,0.208356,0.0
2025-11-28 09:13:18,0.009017,0.009017,0,0.208356,0.208356,0.0
2025-11-28 09:14:18,0.008733,0.008733,0,0.208611,0.208611,0.0
2025-11-28 09:15:18,0.008714,0.008714,0,0.208611,0.208611,0.0
2025-11-28 09:16:18,0.008548,0.008714,0,0.208611,0.208611,0.0
2025-11-28 09:17:18,0.008714,0.008714,0,0.208611,0.208611,0.0
2025-11-28 09:18:18,0.008733,0.008733,0,0.208695,0.208695,0.0
2025-11-28 09:19:18,0.008788,0.008788,0,0.208754,0.208754,0.0
2025-11-28 09:20:18,0.008788,0.008788,0,0.209032,0.209032,0.0
2025-11-28 09:21:18,0.008788,0.008788,0,0.209032,0.209032,0.0
2025-11-28 09:22:18,0.008481,0.008481,0,0.209032,0.209032,0.0
2025-11-28 09:23:18,0.008398,0.008398,0,0.208396,0.208396,0.0
2025-11-28 09:24:18,0.008146,0.008146,0,0.208396,0.208396,0.0
2025-11-28 09:25:18,0.008137,0.008137,0,0.208396,0.208396,0.0
2025-11-28 09:26:18,0.008137,0.008137,0,0.208347,0.208396,0.0
2025-11-28 09:27:18,0.00404,0.00404,0,0.208412,0.208396,0.0
2025-11-28 09:28:18,0.002706,0.003711,0,0.208412,0.208347,0.0
