Timestamp,Usage EXACT 29333,Gradient EXACT 29333,Temperature EXACT 29333,Usage EXACT 29282,Gradient EXACT 29282,Temperature EXACT 29282,Weight (kg),w_smooth,consumption (kg),Usage EXACT 29323,Gradient EXACT 29323,Temperature EXACT 29323,Weight (kg),w_smooth,consumption (kg)
2025-11-18 01:37:47,0,-0.00,25.75,0,0.28,20.88,1.382377,1.382392,0.0,0,-0.00,25.56,0.698852,0.699317,0.0
2025-11-18 01:39:47,0,0.02,25.77,0,0.28,20.88,1.382392,1.382392,0.0,0,-0.00,25.56,0.698852,0.698852,0.0
2025-11-18 01:41:47,0,0.01,25.76,0,0.23,20.78,1.382712,1.382712,0.0,0,-0.00,25.56,0.699506,0.699506,0.0
2025-11-18 01:43:47,0,-0.03,25.71,0,0.28,20.73,1.382712,1.382712,0.0,0,-0.00,25.56,0.699506,0.699506,0.0
2025-11-18 01:45:47,0,-0.03,25.70,0,0.23,20.63,1.38197,1.38197,0.0,0,-0.00,25.56,0.699506,0.699506,0.0
2025-11-18 01:47:47,0,-0.00,25.68,0,0.28,20.58,1.38197,1.38197,0.0,0,-0.00,25.56,0.699701,0.699701,0.0
2025-11-18 01:49:47,0,-0.01,25.66,0,0.28,20.58,1.382021,1.382021,0.0,0,0.01,25.47,0.699701,0.699701,0.0
2025-11-18 01:51:47,0,-0.01,25.66,0,0.28,20.53,1.381633,1.381633,0.0,0,0.00,25.46,0.699487,0.699487,0.0
2025-11-18 01:53:47,0,-0.00,25.66,0,0.28,20.48,1.381594,1.381594,0.0,0,0.00,25.46,0.699657,0.699657,0.0
2025-11-18 01:55:47,0,0.02,25.66,0,0.28,20.48,1.381597,1.381597,0.0,0,0.00,25.46,0.69971,0.69971,0.0
2025-11-18 01:57:47,0,0.02,25.66,0,0.23,20.33,1.381839,1.381678,0.0,0,0.00,25.46,0.699962,0.699962,0.0
2025-11-18 01:59:47,0,0.02,25.66,0,0.23,20.28,1.381597,1.381597,0.0,0,0.00,25.46,0.700126,0.700104,0.0
2025-11-18 02:01:47,0,0.02,25.66,0,0.28,20.38,1.381247,1.381402,0.0,0,0.00,25.46,0.699962,0.700104,0.0
2025-11-18 02:03:47,0,0.02,25.66,0,0.28,20.28,1.381211,1.381211,0.0,0,0.00,25.46,0.700116,0.700116,0.0
2025-11-18 02:05:47,0,0.02,25.66,0,0.23,20.28,1.381211,1.381211,0.0,0,0.00,25.46,0.700116,0.700116,0.0
2025-11-18 02:07:47,0,0.02,25.66,0,0.27,20.37,1.381211,1.381211,0.0,0,0.00,25.46,0.700154,0.700126,0.0
2025-11-18 02:09:47,0,0.02,25.66,0,0.28,20.38,1.380966,1.380966,0.0,0,0.00,25.48,0.700119,0.700119,0.0
2025-11-18 02:11:47,0,0.02,25.66,0,0.24,20.29,1.380891,1.380891,0.0,0,0.00,25.55,0.700119,0.700119,0.0
2025-11-18 02:13:47,0,0.02,25.66,0,0.21,20.21,1.380855,1.380855,0.0,0,-0.01,25.54,0.700119,0.700119,0.0
2025-11-18 02:15:47,0,0.02,25.66,0,0.22,20.16,1.380195,1.380195,0.0,0,-0.01,25.50,0.700591,0.700434,0.0
2025-11-18 02:17:47,0,0.02,25.66,0,0.27,20.08,1.380195,1.380195,0.0,0,-0.00,25.46,0.700619,0.700434,0.0
2025-11-18 02:19:47,0,0.02,25.66,0,0.28,19.97,1.380389,1.380254,0.0,0,-0.00,25.46,0.700415,0.700415,0.0
2025-11-18 02:21:47,0,0.02,25.66,0,0.23,19.97,1.380254,1.380254,0.0,0,-0.00,25.46,0.700264,0.700264,0.0
2025-11-18 02:23:47,0,0.02,25.66,0,0.22,19.97,1.379797,1.379797,0.0,0,-0.00,25.46,0.700415,0.700415,0.0
2025-11-18 02:25:47,0,0.02,25.66,0,0.26,20.08,1.379614,1.379614,0.0,0,-0.00,25.46,0.700453,0.700453,0.0
2025-11-18 02:27:47,0,0.02,25.66,0,0.25,20.08,1.379178,1.379178,0.0,0,-0.00,25.46,0.7005,0.7005,0.0
2025-11-18 02:29:47,0,0.02,25.66,0,0.20,20.13,1.379259,1.379259,0.0,0,-0.00,25.46,0.700855,0.700855,0.0
2025-11-18 02:31:47,0,0.02,25.66,0,0.19,20.13,1.379881,1.379881,0.0,0,-0.00,25.46,0.701245,0.700855,0.0
2025-11-18 02:33:47,0,0.02,25.66,0,0.14,20.08,1.379313,1.379881,0.0,0,-0.00,25.46,0.700695,0.700695,0.0
2025-11-18 02:35:47,0,0.02,25.66,0,0.22,20.08,1.379483,1.379483,0.0,0,0.01,25.47,0.700465,0.700465,0.0
2025-11-18 02:37:47,0,0.02,25.66,0,0.18,20.08,1.379483,1.379483,0.0,0,-0.03,25.52,0.700446,0.700465,0.0
2025-11-18 02:39:47,0,0.00,25.66,0,0.16,20.10,1.379193,1.379193,0.0,0,-0.00,25.56,0.701188,0.701188,0.0
2025-11-18 02:41:47,0,-0.01,25.66,0,0.22,20.08,1.379193,1.379193,0.0,0,-0.00,25.56,0.701188,0.701188,0.0
2025-11-18 02:43:47,0,-0.01,25.66,0,0.18,19.97,1.379331,1.379193,0.0,0,-0.00,25.56,0.701075,0.701075,0.0
2025-11-18 02:45:47,0,-0.01,25.66,0,0.22,19.97,1.379085,1.379331,0.0,0,-0.00,25.56,0.700629,0.700629,0.0
2025-11-18 02:47:47,0,-0.01,25.68,0,0.22,19.97,1.379331,1.379277,0.0,0,-0.00,25.56,0.700629,0.700629,0.0
2025-11-18 02:49:47,0,-0.01,25.70,0,0.21,19.92,1.379277,1.379277,0.0,0,-0.00,25.56,0.700632,0.700632,0.0
2025-11-18 02:51:47,0,-0.04,25.70,0,0.21,19.87,1.379277,1.379277,0.0,0,-0.00,25.56,0.701327,0.700761,0.0
2025-11-18 02:53:47,0,-0.05,25.70,0,0.21,19.87,1.378502,1.378652,0.0,0,-0.00,25.56,0.701497,0.701497,0.0
2025-11-18 02:55:47,0,-0.04,25.71,0,0.16,19.87,1.378652,1.378652,0.0,0,-0.00,25.56,0.701497,0.701497,0.0
2025-11-18 02:57:47,0,-0.04,25.71,0,0.20,19.91,1.378897,1.378897,0.0,0,-0.00,25.56,0.701682,0.701682,0.0
2025-11-18 02:59:47,0,-0.05,25.70,0,0.13,19.87,1.378897,1.378897,0.0,0,-0.00,25.56,0.701682,0.701729,0.0
2025-11-18 03:01:47,0,-0.05,25.70,0,0.15,19.87,1.378897,1.378897,0.0,0,-0.00,25.56,0.701846,0.701729,0.0
2025-11-18 03:03:47,0,-0.04,25.71,0,0.19,19.87,1.37876,1.37876,0.0,0,-0.00,25.56,0.701619,0.701619,0.0
2025-11-18 03:05:47,0,-0.03,25.70,0,0.19,19.87,1.378326,1.378326,0.0,0,-0.00,25.56,0.70133,0.701619,0.0
2025-11-18 03:07:47,0,-0.01,25.71,0,0.15,19.83,1.377976,1.378251,0.0,0,-0.00,25.56,0.701619,0.70133,0.0
2025-11-18 03:09:47,0,-0.04,25.70,0,0.17,19.81,1.378251,1.378251,0.0,0,-0.00,25.56,0.701405,0.701619,0.0
2025-11-18 03:11:47,0,-0.00,25.70,0,0.17,19.87,1.378251,1.378251,0.0,0,-0.02,25.51,0.701739,0.701739,0.0
2025-11-18 03:13:47,0,0.03,25.71,0,0.17,19.87,1.378179,1.378179,0.0,0,-0.00,25.46,0.701962,0.701962,0.0
2025-11-18 03:15:47,0,0.02,25.70,0,0.12,19.82,1.378105,1.378105,0.0,0,-0.00,25.46,0.702666,0.702267,0.0
2025-11-18 03:17:47,0,0.01,25.69,0,0.14,19.87,1.378105,1.378105,0.0,0,-0.00,25.46,0.702267,0.702267,0.0
2025-11-18 03:19:47,0,-0.01,25.67,0,0.08,19.87,1.378105,1.378105,0.0,0,-0.00,25.46,0.702075,0.702075,0.0
2025-11-18 03:21:47,0,-0.01,25.66,0,0.15,19.87,1.378054,1.378054,0.0,0,-0.00,25.46,0.702075,0.702075,0.0
2025-11-18 03:23:47,0,-0.01,25.66,0,0.11,19.87,1.378054,1.378054,0.0,0,-0.00,25.46,0.701871,0.701927,0.0
2025-11-18 03:25:47,0,-0.01,25.66,0,0.14,19.85,1.378144,1.377731,0.0,0,-0.00,25.46,0.701927,0.701927,0.0
2025-11-18 03:27:47,0,-0.00,25.66,0,0.16,19.87,1.37771,1.377722,0.0,0,-0.00,25.46,0.701927,0.701927,0.0
2025-11-18 03:29:47,0,-0.01,25.66,0,0.16,19.87,1.37771,1.37771,0.0,0,-0.00,25.46,0.70194,0.70194,0.0
2025-11-18 03:31:47,0,0.02,25.66,0,0.12,19.78,1.377686,1.37771,0.0,0,-0.02,25.44,0.702069,0.702069,0.0
2025-11-18 03:33:47,0,0.02,25.66,0,0.15,19.77,1.377686,1.377686,0.0,0,-0.08,25.36,0.702069,0.702169,0.0
2025-11-18 03:35:47,0,0.02,25.66,0,0.08,19.77,1.37739,1.37739,0.0,0,-0.09,25.37,0.702179,0.702179,0.0
2025-11-18 03:37:47,0,0.02,25.66,0,0.05,19.77,1.37739,1.37739,0.0,0,-0.06,25.40,0.702559,0.702559,0.0
2025-11-18 03:39:47,0,0.02,25.66,0,0.11,19.84,1.377689,1.37763,0.0,0,-0.09,25.37,0.702559,0.702559,0.0
2025-11-18 03:41:47,0,0.02,25.66,0,0.15,19.82,1.37763,1.37763,0.0,0,-0.10,25.36,0.702515,0.702559,0.0
2025-11-18 03:43:47,0,0.02,25.66,0,0.10,19.77,1.377025,1.377166,0.0,0,-0.01,25.36,0.702613,0.702613,0.0
2025-11-18 03:45:47,0,0.02,25.66,0,0.11,19.77,1.377166,1.377025,0.0,0,-0.00,25.36,0.702666,0.702666,0.0
2025-11-18 03:47:47,0,0.02,25.66,0,0.06,19.67,1.377399,1.377399,0.0,0,-0.00,25.36,0.702726,0.702726,0.0
2025-11-18 03:49:47,0,0.02,25.66,0,0.10,19.73,1.377399,1.377399,0.0,0,-0.00,25.36,0.702726,0.702726,0.0
2025-11-18 03:51:47,0,0.02,25.66,0,0.15,19.77,1.377399,1.377399,0.0,0,-0.00,25.36,0.702726,0.702735,0.0
2025-11-18 03:53:47,0,0.02,25.66,0,0.11,19.77,1.377184,1.377184,0.0,0,-0.00,25.36,0.702735,0.702735,0.0
2025-11-18 03:55:47,0,0.02,25.66,0,0.12,19.77,1.376897,1.376897,0.0,0,-0.00,25.36,0.702748,0.702748,0.0
2025-11-18 03:57:47,0,0.02,25.66,0,0.11,19.83,1.376882,1.376882,0.0,0,-0.00,25.36,0.702748,0.702748,0.0
2025-11-18 03:59:47,0,0.02,25.66,0,0.15,19.87,1.376559,1.376873,0.0,0,-0.04,25.36,0.703015,0.70294,0.0
2025-11-18 04:01:47,0,0.02,25.66,0,0.15,19.87,1.376873,1.376873,0.0,0,-0.02,25.36,0.703015,0.70294,0.0
2025-11-18 04:03:47,0,0.02,25.66,0,0.06,19.87,1.377259,1.37725,0.0,0,-0.09,25.36,0.70294,0.70294,0.0
2025-11-18 04:05:47,0,0.02,25.66,0,0.05,19.87,1.377259,1.377259,0.0,0,-0.06,25.40,0.701968,0.702025,0.0
2025-11-18 04:07:47,0,0.02,25.66,0,0.09,19.91,1.377363,1.377259,0.0,0,-0.01,25.46,0.702025,0.702025,0.0
2025-11-18 04:09:47,0,0.02,25.66,0,0.14,19.87,1.377121,1.377121,0.0,0,-0.00,25.46,0.703301,0.703301,0.0
2025-11-18 04:11:47,0,0.02,25.66,0,0.09,19.82,1.376735,1.376777,0.0,0,-0.05,25.41,0.703301,0.703301,0.0
2025-11-18 04:13:47,0,0.02,25.66,0,0.13,19.87,1.376777,1.376735,0.0,0,-0.00,25.36,0.702735,0.702735,0.0
2025-11-18 04:15:47,0,0.02,25.66,0,0.09,19.87,1.376457,1.37649,0.0,0,-0.06,25.39,0.702566,0.702566,0.0
2025-11-18 04:17:47,0,0.02,25.66,0,0.05,19.88,1.377025,1.37649,0.0,0,-0.05,25.41,0.702566,0.702566,0.0
2025-11-18 04:19:47,0,0.02,25.66,0,0.08,19.87,1.37649,1.37649,0.0,0,-0.04,25.36,0.702924,0.702874,0.0
2025-11-18 04:21:47,0,0.02,25.66,0,0.12,19.77,1.376502,1.37649,0.0,0,-0.00,25.36,0.702874,0.702924,0.0
2025-11-18 04:23:47,0,0.02,25.66,0,0.13,19.77,1.376502,1.376502,0.0,0,-0.00,25.36,0.702924,0.702924,0.0
2025-11-18 04:25:47,0,0.02,25.66,0,0.08,19.77,1.376502,1.376502,0.0,0,-0.00,25.36,0.703034,0.703034,0.0
2025-11-18 04:27:47,0,0.02,25.66,0,0.07,19.77,1.376141,1.376141,0.0,0,-0.00,25.36,0.702974,0.702974,0.0
2025-11-18 04:29:47,0,0.02,25.66,0,0.06,19.69,1.376129,1.376129,0.0,0,-0.00,25.36,0.702912,0.702974,0.0
2025-11-18 04:31:47,0,0.02,25.66,0,0.10,19.67,1.376129,1.376129,0.0,0,-0.00,25.36,0.702974,0.702974,0.0
2025-11-18 04:33:47,0,0.02,25.66,0,0.12,19.67,1.375949,1.375949,0.0,0,-0.00,25.36,0.703069,0.703069,0.0
2025-11-18 04:35:47,0,0.02,25.66,0,0.07,19.62,1.375949,1.375949,0.0,0,0.02,25.36,0.703069,0.703069,0.0
2025-11-18 04:37:47,0,0.02,25.66,0,0.08,19.67,1.37597,1.375907,0.0,0,0.00,25.28,0.703069,0.703069,0.0
2025-11-18 04:39:47,0,0.02,25.66,0,0.04,19.57,1.375907,1.375907,0.0,0,0.00,25.25,0.703069,0.703069,0.0
2025-11-18 04:41:47,0,0.02,25.66,0,0.07,19.62,1.376117,1.376117,0.0,0,0.00,25.25,0.703069,0.703069,0.0
2025-11-18 04:43:47,0,0.02,25.66,0,0.06,19.72,1.376117,1.376117,0.0,0,0.00,25.25,0.703528,0.703528,0.0
2025-11-18 04:45:47,0,0.02,25.66,0,0.02,19.77,1.376117,1.376117,0.0,0,0.00,25.25,0.703629,0.703629,0.0
2025-11-18 04:47:47,0,0.02,25.66,0,0.06,19.82,1.375599,1.376117,0.0,0,0.00,25.25,0.703751,0.703629,0.0
2025-11-18 04:49:47,0,0.01,25.65,0,0.06,19.72,1.375599,1.375599,0.0,0,-0.04,25.21,0.703487,0.703751,0.0
2025-11-18 04:51:47,0,-0.02,25.63,0,0.06,19.72,1.375599,1.375599,0.0,0,-0.07,25.16,0.703434,0.703434,0.0
2025-11-18 04:53:47,0,-0.05,25.60,0,0.02,19.78,1.375776,1.375776,0.0,0,-0.01,25.15,0.703434,0.703393,0.0
2025-11-18 04:55:47,0,-0.05,25.60,0,0.02,19.77,1.375776,1.375776,0.0,0,-0.03,25.15,0.703358,0.703434,0.0
2025-11-18 04:57:47,0,-0.05,25.60,0,0.10,19.77,1.375674,1.375674,0.0,0,-0.03,25.16,0.703613,0.703613,0.0
2025-11-18 04:59:47,0,-0.06,25.58,0,0.06,19.67,1.375776,1.375776,0.0,0,-0.05,25.15,0.703613,0.703289,0.0
2025-11-18 05:01:47,0,-0.02,25.57,0,0.10,19.66,1.37588,1.375776,0.0,0,-0.01,25.15,0.703289,0.703295,0.0
2025-11-18 05:03:47,0,-0.00,25.56,0,0.09,19.56,1.375581,1.375581,0.0,0,-0.00,25.15,0.703537,0.703374,0.0
2025-11-18 05:05:47,0,0.02,25.56,0,0.10,19.57,1.3753,1.375551,0.0,0,-0.00,25.15,0.703427,0.703427,0.0
2025-11-18 05:07:47,0,0.02,25.56,0,0.10,19.52,1.375581,1.375551,0.0,0,0.01,25.15,0.703427,0.703427,0.0
2025-11-18 05:09:47,0,0.02,25.56,0,0.05,19.52,1.375551,1.375551,0.0,0,0.07,25.15,0.703371,0.703371,0.0
2025-11-18 05:11:47,0,0.02,25.56,0,0.05,19.62,1.375109,1.375109,0.0,0,0.04,25.09,0.702886,0.703371,0.0
2025-11-18 05:13:47,0,0.02,25.56,0,0.06,19.67,1.375019,1.375109,0.0,0,0.00,25.05,0.703654,0.703654,0.0
2025-11-18 05:15:47,0,0.02,25.56,0,0.01,19.67,1.375375,1.375375,0.0,0,0.00,25.05,0.703654,0.703654,0.0
2025-11-18 05:17:47,0,0.02,25.56,0,0.04,19.71,1.375375,1.375375,0.0,0,0.00,25.05,0.703723,0.703654,0.0
2025-11-18 05:19:47,0,0.02,25.56,0,0.05,19.67,1.3753,1.3753,0.0,0,0.00,25.05,0.703641,0.703641,0.0
2025-11-18 05:21:47,0,0.02,25.56,0,0.09,19.67,1.375052,1.375052,0.0,0,-0.02,25.03,0.703641,0.703641,0.0
2025-11-18 05:23:47,0,0.00,25.54,0,0.10,19.67,1.374924,1.374924,0.0,0,0.02,24.99,0.703672,0.703641,0.0
2025-11-18 05:25:47,0,-0.03,25.48,0,0.10,19.67,1.374924,1.374924,0.0,0,0.02,24.98,0.703544,0.703672,0.0
2025-11-18 05:27:47,0,-0.00,25.44,0,0.10,19.67,1.375202,1.375028,0.0,0,0.00,24.94,0.703908,0.703908,0.0
2025-11-18 05:29:47,0,0.02,25.30,0,0.01,19.57,1.375028,1.375073,0.0,0,0.00,24.84,0.703908,0.703908,0.0
2025-11-18 05:31:47,0,0.03,25.11,0,0.00,19.57,1.375073,1.375073,0.0,0,0.00,24.74,0.703632,0.703632,0.0
2025-11-18 05:33:47,0,0.00,24.97,0,0.05,19.67,1.376879,1.376879,0.0,0,-0.02,24.67,0.02437,0.02437,0.065445
2025-11-18 05:35:47,0,-0.03,24.89,0,0.07,19.79,1.376891,1.376891,0.0,0,-0.03,24.60,0.023247,0.023719,0.0
2025-11-18 05:37:47,0,0.02,24.84,0,0.08,19.87,1.376891,1.376891,0.0,0,-0.00,24.53,0.023719,0.023247,0.0
2025-11-18 05:39:47,0,0.02,24.84,0,0.10,19.87,1.37675,1.37675,0.0,0,-0.00,24.63,0.023124,0.023719,0.0
2025-11-18 05:41:47,0,0.02,24.84,0,0.10,19.87,1.37675,1.37675,0.0,0,-0.00,24.64,0.023945,0.023744,0.0
2025-11-18 05:43:47,0,0.02,24.84,0,0.10,19.87,1.376496,1.376496,0.0,0,-0.00,24.64,0.023744,0.023945,0.0
2025-11-18 05:45:47,0,0.02,24.84,0,0.06,19.83,1.376496,1.376496,0.0,0,-0.00,24.64,0.023945,0.023882,0.0
2025-11-18 05:47:47,0,-0.03,24.78,0,0.01,19.77,1.376245,1.376245,0.0,0,-0.00,24.64,0.023882,0.023882,0.0
2025-11-18 05:49:47,0,0.02,24.74,0,0.04,19.72,1.376245,1.376245,0.0,0,-0.00,24.53,0.023882,0.023882,0.0
2025-11-18 05:51:47,0,0.02,24.74,0,0.05,19.67,1.376132,1.376132,0.0,0,-0.00,24.53,0.023829,0.023829,0.0
2025-11-18 05:53:47,0,-0.03,24.64,0,0.04,19.62,1.375871,1.375871,0.0,0,-0.00,24.53,0.023829,0.023829,0.0
2025-11-18 05:55:47,0,0.02,24.64,0,0.08,19.57,1.375533,1.375602,0.0,0,-0.00,24.53,0.023873,0.023873,0.0
2025-11-18 05:57:47,0,0.02,24.53,0,0.03,19.52,1.375602,1.375602,0.0,0,-0.00,24.53,0.023876,0.023873,0.0
2025-11-18 05:59:47,0,0.02,24.53,0,-0.02,19.52,1.375602,1.375602,0.0,0,-0.00,24.53,0.023697,0.023697,0.0
2025-11-18 06:01:47,0,-0.02,24.59,0,0.03,19.64,1.375662,1.375662,0.0,0,-0.02,24.55,0.023697,0.023697,0.0
2025-11-18 06:03:47,0,0.02,24.64,0,0.02,19.67,1.375662,1.375662,0.0,0,-0.00,24.64,0.02376,0.02376,0.0
2025-11-18 06:05:47,0,0.02,24.64,0,0.02,19.77,1.375629,1.375629,0.0,0,-0.00,24.64,0.023882,0.023882,0.0
2025-11-18 06:07:47,0,0.02,24.64,0,0.06,19.87,1.375202,1.375202,0.0,0,-0.00,24.64,0.023882,0.023882,0.0
2025-11-18 06:09:47,0,-0.05,24.55,0,0.02,19.82,1.375058,1.375154,0.0,0,-0.03,24.55,0.024021,0.023882,0.0
2025-11-18 06:11:47,0,-0.02,24.56,0,0.06,19.92,1.375366,1.375366,0.0,0,-0.00,24.53,0.023854,0.024021,0.0
2025-11-18 06:13:47,0,0.02,24.64,0,0.06,19.97,1.375366,1.375366,0.0,0,-0.00,24.53,0.024043,0.024043,0.0
2025-11-18 06:15:47,0,0.02,24.64,0,0.02,20.02,1.37542,1.37542,0.0,0,-0.00,24.53,0.024043,0.024043,0.0
2025-11-18 06:17:47,0,0.02,24.64,0,0.06,20.08,1.375306,1.375306,0.0,0,-0.00,24.53,0.023964,0.024043,0.0
2025-11-18 06:19:47,0,-0.03,24.53,0,0.02,20.02,1.37487,1.37487,0.0,0,-0.00,24.53,0.024049,0.024049,0.0
2025-11-18 06:21:47,0,0.02,24.53,0,0.06,20.08,1.374565,1.374565,0.0,0,-0.00,24.53,0.024304,0.024304,0.0
2025-11-18 06:23:47,0,-0.03,24.53,0,0.06,20.13,1.374565,1.374565,0.0,0,-0.00,24.53,0.024395,0.024341,0.0
2025-11-18 06:25:47,0,0.01,24.53,0,0.01,20.27,1.374735,1.374735,0.0,0,-0.00,24.53,0.024341,0.024341,0.0
2025-11-18 06:27:47,0,0.02,24.53,0,0.05,20.63,1.374729,1.374729,0.0,0,-0.00,24.53,0.024341,0.024341,0.0
2025-11-18 06:29:47,0,0.02,24.53,0,0.03,21.03,1.37441,1.37441,0.0,0,-0.00,24.53,0.024212,0.024212,0.0
2025-11-18 06:31:47,0,0.02,24.53,0,0.01,21.27,1.37441,1.37441,0.0,0,-0.00,24.53,0.024212,0.024212,0.0
2025-11-18 06:33:47,0,0.02,24.53,0,-0.03,21.43,1.374347,1.374389,0.0,0,-0.02,24.52,0.024156,0.024212,0.0
2025-11-18 06:35:47,0,0.02,24.53,0,0.03,21.61,1.374347,1.374347,0.0,0,-0.00,24.43,0.024414,0.024414,0.0
2025-11-18 06:37:47,0,0.02,24.53,0,0.02,21.69,1.374936,1.374936,0.0,0,-0.00,24.43,1.986371,1.986371,0.0
2025-11-18 06:39:47,0,0.02,24.53,0,0.02,21.79,1.375372,1.375372,0.0,0,-0.00,24.43,1.986371,1.986371,0.0
2025-11-18 06:41:47,0,-0.01,24.50,0,0.06,21.89,1.375522,1.375372,0.0,0,-0.00,24.43,1.612207,1.612207,0.0
2025-11-18 06:43:47,0,-0.03,24.43,0,0.01,21.93,1.375312,1.375312,0.0,0,-0.05,24.38,1.611698,1.611698,0.0
2025-11-18 06:45:47,0,0.02,24.43,0,0.02,21.99,1.375312,1.375312,0.0,0,-0.00,24.33,1.611563,1.611698,0.0
2025-11-18 06:47:47,0,-0.01,24.43,0,0.04,22.07,1.375255,1.375255,0.0,0,-0.02,24.38,1.612094,1.611698,0.0
2025-11-18 06:49:47,0,0.01,24.52,0,0.02,22.14,1.37525,1.375255,0.0,0,-0.00,24.43,1.61083,1.611937,0.0
2025-11-18 06:51:47,0,0.02,24.53,0,-0.02,22.19,1.37525,1.37525,0.0,0,-0.00,24.43,1.611195,1.611195,0.0
2025-11-18 06:53:47,0,0.02,24.53,0,0.06,22.29,1.375034,1.375034,0.0,0,-0.00,24.43,1.611468,1.611468,0.0
2025-11-18 06:55:47,0,0.02,24.53,0,-0.03,22.29,1.374831,1.374873,0.0,0,-0.00,24.43,1.611629,1.611629,0.0
2025-11-18 06:57:47,0,0.02,24.53,0,-0.03,22.30,1.374873,1.374873,0.0,0,-0.00,24.43,1.611685,1.611629,0.0
2025-11-18 06:59:47,0,0.02,24.53,0,0.05,22.38,1.375001,1.375001,0.0,0,-0.00,24.43,1.611629,1.611685,0.0
2025-11-18 07:01:47,0,0.02,24.53,0,0.06,22.39,1.37522,1.37522,0.0,0,-0.00,24.43,1.611808,1.611701,0.0
2025-11-18 07:03:47,0,0.02,24.53,0,0.06,22.39,1.375836,1.375731,0.0,0,-0.00,24.43,1.611808,1.611808,0.0
2025-11-18 07:05:47,0,0.01,24.52,0,-0.02,22.39,1.375405,1.375405,0.0,0,-0.00,24.43,1.611669,1.611669,0.0
2025-11-18 07:07:47,0,-0.03,24.47,0,-0.03,22.39,1.375282,1.375282,0.0,0,-0.00,24.43,1.611669,1.611669,0.0
2025-11-18 07:09:47,0,-0.08,24.43,0,-0.03,22.39,1.374998,1.375004,0.0,0,-0.00,24.43,1.611437,1.611437,0.0
2025-11-18 07:11:47,0,-0.06,24.44,0,-0.02,22.41,1.375004,1.374998,0.0,0,-0.01,24.42,1.611409,1.611409,0.0
2025-11-18 07:13:47,0,0.01,24.43,0,0.03,22.46,1.374998,1.374998,0.0,0,-0.01,24.33,1.611409,1.611409,0.0
2025-11-18 07:15:47,0,0.02,24.43,0,0.05,22.48,1.374729,1.374729,0.0,0,-0.00,24.33,1.612198,1.612198,0.0
2025-11-18 07:17:47,0,0.02,24.43,0,0.06,22.49,1.374735,1.374735,0.0,0,-0.00,24.33,1.612506,1.612506,0.0
2025-11-18 07:19:47,0,0.02,24.43,0,0.06,22.49,1.374735,1.374735,0.0,0,-0.00,24.33,1.612528,1.612506,0.0
2025-11-18 07:21:47,0,0.02,24.43,0,0.06,22.49,1.375435,1.374963,0.0,0,-0.00,24.33,1.611921,1.611921,0.0
2025-11-18 07:23:47,0,0.02,24.43,0,-0.03,22.49,1.375076,1.375076,0.0,0,-0.00,24.33,1.611494,1.611494,0.0
2025-11-18 07:25:47,0,0.02,24.43,0,-0.03,22.49,1.375076,1.375076,0.0,0,-0.06,24.33,1.611494,1.611494,0.0
2025-11-18 07:27:47,0,0.02,24.43,0,0.06,22.60,1.375076,1.374574,0.0,0,-0.04,24.39,1.611695,1.611695,0.0
2025-11-18 07:29:47,0,0.02,24.43,0,0.06,22.60,1.374556,1.374571,0.0,0,-0.07,24.35,1.612078,1.612078,0.0
2025-11-18 07:31:47,0,0.02,24.43,0,0.04,22.60,1.37484,1.374571,0.0,0,-0.02,24.42,1.612276,1.612276,0.0
2025-11-18 07:33:47,0,0.02,24.43,0,-0.03,22.60,1.37484,1.37484,0.0,0,-0.04,24.39,1.612503,1.612503,0.0
2025-11-18 07:35:47,0,0.02,24.43,0,-0.03,22.60,1.374891,1.37484,0.0,0,-0.07,24.36,1.612503,1.612503,0.0
2025-11-18 07:37:47,0,0.02,24.43,0,0.01,22.64,1.374825,1.374825,0.0,0,-0.04,24.39,1.612126,1.612126,0.0
2025-11-18 07:39:47,0,-0.02,24.43,0,0.06,22.70,1.374643,1.37481,0.0,0,-0.00,24.43,1.611975,1.611975,0.0
2025-11-18 07:41:47,0,0.01,24.43,0,0.06,22.70,1.37481,1.37467,0.0,0,-0.01,24.42,1.611877,1.611877,0.0
2025-11-18 07:43:47,0,0.02,24.43,0,0.04,22.70,1.37467,1.37481,0.0,0,-0.00,24.43,1.612704,1.611877,0.0
2025-11-18 07:45:47,0,-0.03,24.43,0,-0.03,22.70,1.374876,1.374876,0.0,0,-0.00,24.43,1.612396,1.612396,0.0
2025-11-18 07:47:47,0,-0.02,24.50,0,-0.03,22.70,1.375312,1.375079,0.0,0,-0.00,24.43,1.612396,1.612396,0.0
2025-11-18 07:49:47,0,0.02,24.53,0,-0.03,22.70,1.375079,1.375079,0.0,0,-0.00,24.43,1.612355,1.612355,0.0
2025-11-18 07:51:47,0,0.02,24.53,0,0.05,22.79,1.087819,1.087819,0.2866469999999999,0,-0.00,24.43,1.612474,1.612474,0.0
2025-11-18 07:53:47,0,0.02,24.53,0,0.06,22.80,0.572517,0.572517,0.0,0,-0.00,24.38,1.612474,1.612474,0.0
2025-11-18 07:55:47,0,0.02,24.53,0,0.06,22.80,0.571396,0.571503,0.0,0,-0.00,24.28,1.612783,1.612518,0.0
2025-11-18 07:57:47,0,0.02,24.53,0,0.02,22.80,0.571503,0.571503,0.0,0,-0.01,23.91,1.612286,1.612518,0.0
