Timestamp,Weight (kg),w_smooth,consumption (kg),Usage EXACT 29465,Gradient EXACT 29465,Temperature EXACT 29465,Usage EXACT 29464,Gradient EXACT 29464,Temperature EXACT 29464,Usage EXACT 29463,Gradient EXACT 29463,Temperature EXACT 29463,Weight (kg),w_smooth,consumption (kg)
2025-11-14 14:36:23,1.621076,1.621076,0.0,0,1.41,77.12,0,-0.01,23.93,0,0.04,23.55,0.43083,0.430759,0.0
2025-11-14 14:38:23,1.621201,1.621201,0.0,0,1.37,77.15,0,-0.02,23.92,0,0.00,23.51,0.430759,0.430759,0.0
2025-11-14 14:40:23,1.621201,1.621201,0.0,0,1.29,77.06,0,-0.02,23.92,0,0.08,23.50,0.430759,0.430759,0.0
2025-11-14 14:42:23,1.620864,1.620864,0.0,0,1.32,76.99,0,0.03,23.98,0,0.05,23.56,0.430294,0.430294,0.0
2025-11-14 14:44:23,1.620864,1.620864,0.0,0,1.27,76.92,0,-0.01,23.92,0,0.09,23.60,0.429213,0.429213,0.0
2025-11-14 14:46:23,1.620605,1.620605,0.0,0,1.20,76.39,0,0.03,23.92,0,0.10,23.61,0.428914,0.428914,0.0
2025-11-14 14:48:23,1.620605,1.620605,0.0,0,1.24,75.99,0,0.05,23.88,0,0.05,23.61,0.429025,0.429025,0.0
2025-11-14 14:50:23,1.620836,1.620836,0.0,0,0.96,75.60,0,-0.00,23.82,0,0.01,23.61,0.42974,0.429084,0.0
2025-11-14 14:52:23,1.6217,1.6217,0.0,0,0.98,75.17,0,-0.02,23.82,0,0.05,23.56,0.429025,0.429025,0.0
2025-11-14 14:54:23,1.622258,1.62214,0.0,0,0.93,75.00,0,0.07,23.82,0,0.05,23.51,0.428856,0.428856,0.0
2025-11-14 14:56:23,1.62214,1.622258,0.0,0,0.99,74.45,0,-0.01,23.71,0,0.09,23.51,0.429342,0.429342,0.0
2025-11-14 14:58:23,1.622954,1.622954,0.0,0,0.96,73.58,0,0.03,23.71,0,0.10,23.51,0.430162,0.430162,0.0
2025-11-14 15:00:23,1.623397,1.623397,0.0,0,1.03,72.12,0,-0.01,23.61,0,0.05,23.51,0.432093,0.432093,0.0
2025-11-14 15:02:23,1.221023,1.221023,0.402374,0,0.83,69.03,0,0.01,23.64,0,0.03,23.51,0.432468,0.432468,0.0
2025-11-14 15:04:23,1.22039,1.220571,0.0,0,0.86,65.90,0,0.07,23.71,0,0.05,23.46,0.43298,0.43298,0.0
2025-11-14 15:06:23,1.220465,1.220465,0.0,0,0.81,63.25,0,0.02,23.71,0,0.00,23.41,0.433235,0.433235,0.0
2025-11-14 15:08:23,1.220508,1.220508,0.0,0,0.89,61.63,0,-0.02,23.71,0,0.09,23.41,0.432958,0.432958,0.0
2025-11-14 15:10:23,1.220883,1.220883,0.0,0,0.79,60.34,0,0.03,23.77,0,0.10,23.41,0.432958,0.432958,0.0
2025-11-14 15:12:23,1.372111,1.372111,0.0,0,0.69,59.54,0,0.08,23.82,0,0.10,23.41,0.43306,0.432958,0.0
2025-11-14 15:14:23,1.372111,1.372111,0.0,0,0.71,58.74,0,-0.00,23.82,0,0.01,23.31,0.432921,0.432921,0.0
2025-11-14 15:16:23,1.371665,1.371806,0.0,0,0.63,57.18,0,-0.02,23.82,0,0.03,23.26,0.432308,0.432308,0.0
2025-11-14 15:18:23,1.371806,1.371806,0.0,0,0.53,55.06,0,-0.02,23.82,0,0.02,23.15,0.432003,0.432003,0.0
2025-11-14 15:20:23,1.37223,1.372024,0.0,0,0.57,52.61,0,-0.02,23.82,0,0.05,23.05,0.431098,0.431098,0.0
2025-11-14 15:22:23,1.372024,1.372024,0.0,0,0.56,51.70,0,-0.02,23.82,0,0.00,23.00,0.431088,0.431088,0.0
2025-11-14 15:24:23,1.372024,1.372024,0.0,0,0.62,51.40,0,-0.02,23.82,0,0.04,22.95,0.431381,0.431381,0.0
2025-11-14 15:26:23,1.372392,1.372392,0.0,0,0.63,51.47,0,0.03,23.82,0,0.02,22.90,0.431393,0.431393,0.0
2025-11-14 15:28:23,1.372773,1.372773,0.0,0,0.68,51.78,0,0.08,23.82,0,0.08,22.90,0.431393,0.431393,0.0
2025-11-14 15:30:23,1.373181,1.372779,0.0,0,0.64,51.93,0,0.04,23.77,0,0.04,22.84,0.431541,0.431393,0.0
2025-11-14 15:32:23,1.372779,1.37282,0.0,1,0.70,52.38,0,-0.01,23.71,0,0.02,22.80,0.430657,0.430657,0.0
2025-11-14 15:34:23,1.372867,1.37282,0.0,1,0.66,52.69,0,-0.02,23.71,0,0.05,22.75,0.430263,0.430263,0.0
2025-11-14 15:36:23,1.37282,1.37282,0.0,1,0.65,53.00,0,0.07,23.71,0,0.00,22.70,0.430263,0.430263,0.0
2025-11-14 15:38:23,1.373328,1.37282,0.0,1,0.73,53.40,0,0.07,23.70,0,0.00,22.70,0.430288,0.430288,0.0
2025-11-14 15:40:23,1.373328,1.373328,0.0,1,0.74,53.70,0,-0.01,23.61,0,0.05,22.74,0.430389,0.430389,0.0
2025-11-14 15:42:23,1.373487,1.373487,0.0,1,0.75,54.01,0,-0.01,23.61,0,0.00,22.70,0.430731,0.430731,0.0
2025-11-14 15:44:23,1.373678,1.373678,0.0,1,0.61,53.86,0,0.07,23.61,0,0.00,22.70,0.430146,0.430146,0.0
2025-11-14 15:46:23,1.374177,1.374177,0.0,1,0.50,52.46,0,0.08,23.61,0,0.00,22.70,0.429776,0.429776,0.0
2025-11-14 15:48:23,1.374423,1.374423,0.0,1,0.48,51.70,0,0.04,23.57,0,0.00,22.70,0.429425,0.429425,0.0
2025-11-14 15:50:23,1.375503,1.375503,0.0,1,0.49,51.34,0,-0.01,23.51,0,0.02,22.72,0.430137,0.430137,0.0
2025-11-14 15:52:23,1.375575,1.375575,0.0,1,0.54,51.03,0,-0.02,23.51,0,0.09,22.80,0.430137,0.430137,0.0
2025-11-14 15:54:23,1.375787,1.375774,0.0,1,0.56,50.37,0,-0.02,23.51,0,0.07,22.80,0.430291,0.430291,0.0
2025-11-14 15:56:23,1.375381,1.375774,0.0,1,0.60,50.22,0,-0.02,23.51,0,0.04,22.80,0.430691,0.430291,0.0
2025-11-14 15:58:23,1.375381,1.375381,0.0,1,0.72,48.78,0,-0.02,23.51,0,0.00,22.80,0.430291,0.430291,0.0
2025-11-14 16:00:23,1.375378,1.375381,0.0,1,0.76,48.87,0,-0.02,23.51,0,0.00,22.80,0.430155,0.430155,0.0
2025-11-14 16:02:23,1.375378,1.375378,0.0,1,0.74,49.56,0,-0.00,23.51,0,0.00,22.80,0.430155,0.430155,0.0
2025-11-14 16:04:23,1.375029,1.375425,0.0,1,0.69,50.22,0,0.06,23.51,0,0.00,22.80,0.430007,0.430075,0.0
2025-11-14 16:06:23,1.375581,1.375581,0.0,0,0.62,50.44,0,0.08,23.51,0,0.09,22.80,0.430075,0.430075,0.0
2025-11-14 16:08:23,1.375734,1.375734,0.0,0,0.62,50.58,0,0.08,23.51,0,0.08,22.80,0.430414,0.430414,0.0
2025-11-14 16:10:23,1.375734,1.375734,0.0,0,0.62,50.58,0,0.03,23.45,0,0.04,22.74,0.430414,0.430414,0.0
2025-11-14 16:12:23,1.375322,1.375322,0.0,0,0.55,50.66,0,-0.02,23.41,0,0.00,22.70,0.430414,0.430414,0.0
2025-11-14 16:14:23,1.375756,1.375756,0.0,0,0.62,50.89,0,-0.02,23.41,0,0.00,22.70,0.430312,0.430414,0.0
2025-11-14 16:16:23,1.375908,1.375756,0.0,0,0.62,51.11,0,-0.02,23.41,0,0.00,22.70,0.430519,0.430312,0.0
2025-11-14 16:18:23,1.375603,1.375603,0.0,0,0.62,51.11,0,-0.01,23.41,0,0.00,22.70,0.43054,0.43054,0.0
2025-11-14 16:20:23,1.375603,1.375603,0.0,0,0.61,50.08,0,0.04,23.41,0,0.05,22.75,0.430642,0.43054,0.0
2025-11-14 16:22:23,1.375537,1.375603,0.0,0,0.62,50.31,0,0.08,23.41,0,0.01,22.80,0.43054,0.43054,0.0
2025-11-14 16:24:23,1.37661,1.37661,0.0,0,0.62,50.51,0,0.05,23.38,0,0.00,22.80,0.4305,0.4305,0.0
2025-11-14 16:26:23,1.378598,1.378598,0.0,0,0.57,50.51,0,-0.01,23.31,0,0.05,22.90,0.430094,0.430094,0.0
2025-11-14 16:28:23,1.378598,1.378598,0.0,0,0.54,50.29,0,-0.02,23.31,0,0.08,22.90,0.429706,0.429706,0.0
2025-11-14 16:30:23,1.37745,1.37773,0.0,0,0.60,50.22,0,-0.02,23.31,0,0.03,22.83,0.429173,0.429173,0.0
2025-11-14 16:32:23,1.37773,1.37773,0.0,0,0.54,50.15,0,-0.02,23.31,0,0.05,22.80,0.4288,0.4288,0.0
2025-11-14 16:34:23,1.37773,1.37773,0.0,0,0.49,50.23,0,-0.01,23.31,0,0.07,22.77,0.428711,0.428711,0.0
2025-11-14 16:36:23,1.378145,1.378145,0.0,0,0.55,50.15,0,0.01,23.31,0,0.01,22.70,0.428582,0.428711,0.0
2025-11-14 16:38:23,1.379053,1.378205,0.0,0,0.53,50.08,0,0.06,23.31,0,0.00,22.70,0.428951,0.428951,0.0
2025-11-14 16:40:23,1.378726,1.378726,0.0,0,0.57,50.05,0,0.08,23.31,0,0.00,22.70,0.428979,0.428979,0.0
2025-11-14 16:42:23,1.378726,1.378726,0.0,0,0.59,50.29,0,0.08,23.31,0,0.00,22.70,0.428979,0.428979,0.0
2025-11-14 16:44:23,1.378835,1.378835,0.0,0,0.56,50.29,0,0.08,23.31,0,0.02,22.72,0.428893,0.428893,0.0
2025-11-14 16:46:23,1.379153,1.378835,0.0,0,0.58,49.79,0,0.08,23.31,0,0.08,22.79,0.42856,0.42856,0.0
2025-11-14 16:48:23,1.378953,1.378953,0.0,0,0.56,48.49,0,0.03,23.26,0,0.05,22.70,0.428307,0.428307,0.0
2025-11-14 16:50:23,1.378953,1.378953,0.0,0,0.55,47.31,0,0.03,23.15,0,0.01,22.44,0.428203,0.428203,0.0
2025-11-14 16:52:23,1.378801,1.378801,0.0,0,0.53,46.01,0,0.04,23.06,0,0.00,22.24,0.426971,0.427307,0.0
2025-11-14 16:54:23,1.377796,1.378485,0.0,0,0.53,45.61,0,0.03,23.00,0,0.00,22.04,0.427307,0.427307,0.0
2025-11-14 16:56:23,1.378177,1.378177,0.0,0,0.52,44.93,0,0.02,22.90,0,0.04,21.88,0.427427,0.427427,0.0
2025-11-14 16:58:23,1.377627,1.377902,0.0,0,0.39,42.73,0,0.03,22.85,0,0.03,21.69,0.427772,0.427427,0.0
2025-11-14 17:00:23,1.377902,1.377902,0.0,0,0.43,42.22,0,0.03,22.75,0,0.00,21.53,0.426564,0.426564,0.0
2025-11-14 17:02:23,1.377902,1.377902,0.0,0,0.55,42.60,0,0.03,22.65,0,0.00,21.33,0.426564,0.426564,0.0
2025-11-14 17:04:23,1.378008,1.377905,0.0,0,0.50,42.66,0,0.06,22.59,0,0.05,21.23,0.425767,0.426552,0.0
2025-11-14 17:06:23,1.377893,1.377905,0.0,1,0.55,43.11,0,0.03,22.49,0,0.04,21.12,0.426552,0.425767,0.0
2025-11-14 17:08:23,1.377905,1.377905,0.0,1,0.54,44.28,0,0.02,22.43,0,0.00,21.03,0.426552,0.426552,0.0
2025-11-14 17:10:23,1.379016,1.379016,0.0,1,0.54,45.20,0,0.07,22.38,0,0.00,20.98,0.426915,0.426552,0.0
2025-11-14 17:12:23,1.379234,1.379234,0.0,1,0.55,45.51,0,0.03,22.29,0,0.05,20.93,0.426133,0.426133,0.0
2025-11-14 17:14:23,1.379375,1.379375,0.0,1,0.53,45.80,0,0.03,22.24,0,0.01,20.88,0.426133,0.426133,0.0
2025-11-14 17:16:23,1.380014,1.380014,0.0,1,0.53,45.87,0,0.03,22.19,0,0.07,20.86,0.425918,0.426093,0.0
2025-11-14 17:18:23,1.381405,1.381405,0.0,1,0.58,45.79,0,0.02,22.13,0,0.01,20.78,0.426093,0.425918,0.0
2025-11-14 17:20:23,1.382694,1.3826,0.0,1,0.59,45.87,0,-0.02,22.09,0,0.01,20.79,0.425801,0.425801,0.0
2025-11-14 17:22:23,1.3826,1.382694,0.0,1,0.61,46.41,0,-0.02,22.09,0,0.00,20.78,0.425801,0.425801,0.0
2025-11-14 17:24:23,1.382803,1.382803,0.0,1,0.61,46.82,0,0.01,22.09,0,0.00,20.78,0.425801,0.425801,0.0
2025-11-14 17:26:23,1.383315,1.383315,0.0,1,0.41,45.34,0,0.06,22.09,0,0.09,20.88,0.426386,0.426336,0.0
2025-11-14 17:28:23,1.383315,1.383315,0.0,1,0.51,44.80,0,0.08,22.09,0,0.05,20.82,0.426336,0.426336,0.0
2025-11-14 17:30:23,1.382298,1.382298,0.0,1,0.56,45.00,0,0.08,22.09,0,0.00,20.78,0.425237,0.425237,0.0
2025-11-14 17:32:23,1.382298,1.382298,0.0,1,0.52,44.80,0,0.08,22.09,0,0.00,20.78,0.425237,0.425237,0.0
2025-11-14 17:34:23,1.383443,1.383443,0.0,1,0.48,40.85,0,0.06,22.07,0,0.00,20.78,0.425255,0.425255,0.0
2025-11-14 17:36:23,1.383443,1.383443,0.0,1,0.58,40.48,0,0.03,21.99,0,0.00,20.78,0.425382,0.425382,0.0
2025-11-14 17:38:23,1.382822,1.382822,0.0,1,0.53,42.00,0,0.08,21.99,0,0.00,20.78,0.425382,0.425382,0.0
2025-11-14 17:40:23,1.382803,1.382822,0.0,1,0.50,43.31,0,0.08,21.99,0,0.00,20.78,0.424883,0.424883,0.0
2025-11-14 17:42:23,1.383446,1.383446,0.0,1,0.47,44.24,0,0.05,21.95,0,0.04,20.82,0.425114,0.425114,0.0
2025-11-14 17:44:23,1.383446,1.383446,0.0,1,0.52,44.87,0,-0.00,21.89,0,0.08,20.88,0.425391,0.425234,0.0
2025-11-14 17:46:23,1.382791,1.382791,0.0,1,0.53,45.33,0,-0.02,21.89,0,0.01,20.88,0.425234,0.425391,0.0
2025-11-14 17:48:23,1.382859,1.382859,0.0,1,0.47,45.74,0,-0.02,21.89,0,0.00,20.88,0.425391,0.425234,0.0
2025-11-14 17:50:23,1.383402,1.383402,0.0,1,0.47,45.94,0,-0.02,21.89,0,0.00,20.88,0.4252,0.425255,0.0
2025-11-14 17:52:23,1.383418,1.383727,0.0,1,0.41,46.07,0,-0.02,21.89,0,0.00,20.88,0.425739,0.425662,0.0
2025-11-14 17:54:23,1.384232,1.384011,0.0,1,0.45,46.28,0,-0.02,21.89,0,0.03,20.91,0.425742,0.425742,0.0
2025-11-14 17:56:23,1.383892,1.384011,0.0,1,0.49,46.37,0,-0.02,21.89,0,0.09,20.98,0.425742,0.425742,0.0
2025-11-14 17:58:23,1.383892,1.383892,0.0,1,0.42,46.42,0,-0.02,21.89,0,0.01,20.98,0.425742,0.425742,0.0
2025-11-14 18:00:23,1.384142,1.383892,0.0,1,0.46,46.55,0,-0.02,21.89,0,0.04,21.02,0.42649,0.426358,0.0
2025-11-14 18:02:23,1.38378,1.38378,0.0,1,0.41,46.55,0,-0.02,21.89,0,0.09,21.08,0.426284,0.426284,0.0
2025-11-14 18:04:23,1.38378,1.38378,0.0,1,0.41,46.55,0,0.05,21.97,0,0.01,21.08,0.426041,0.426041,0.0
2025-11-14 18:06:23,1.38519,1.38519,0.0,1,0.39,45.47,0,0.08,21.99,0,0.00,21.08,0.426041,0.426041,0.0
2025-11-14 18:08:23,1.38519,1.38519,0.0,1,0.80,46.92,0,0.08,21.99,0,0.09,21.18,0.427233,0.427233,0.0
2025-11-14 18:10:23,1.382466,1.382466,0.0,1,1.14,51.04,0,0.07,21.99,0,0.01,21.18,1.171556,1.171556,0.0
2025-11-14 18:12:23,1.382466,1.382466,0.0,1,1.12,54.58,0,0.04,21.99,0,0.05,21.23,1.171556,1.171556,0.0
2025-11-14 18:14:23,1.383465,1.383465,0.0,1,1.09,56.77,0,0.00,21.99,0,0.04,21.17,0.828983,0.828983,0.0
2025-11-14 18:16:23,1.38241,1.383465,0.0,1,1.05,58.21,0,-0.01,21.99,0,0.00,21.08,0.828768,0.828983,0.0
2025-11-14 18:18:23,1.38241,1.38241,0.0,1,1.07,59.18,0,-0.02,21.99,0,0.00,21.08,0.829032,0.829032,0.0
2025-11-14 18:20:23,1.285099,1.285099,0.09704599999999997,1,0.93,59.54,0,-0.02,21.99,0,0.06,21.28,0.829658,0.829658,0.0
2025-11-14 18:22:23,1.283414,1.283414,0.0,1,0.84,59.98,0,0.04,22.06,1,0.10,21.73,0.829969,0.829969,0.0
2025-11-14 18:24:23,1.283249,1.283249,0.0,1,0.93,60.62,0,0.08,22.09,1,0.14,22.64,0.83015,0.83015,0.0
2025-11-14 18:26:23,1.283183,1.283183,0.0,1,0.96,61.35,0,0.03,22.09,1,0.15,23.87,0.830286,0.830286,0.0
2025-11-14 18:28:23,1.282843,1.283111,0.0,1,0.97,61.91,0,-0.01,22.09,1,0.19,25.30,0.830834,0.830834,0.0
2025-11-14 18:30:23,1.283111,1.282491,0.0,1,0.88,62.38,0,0.04,22.15,1,0.20,26.60,0.830982,0.830982,0.0
2025-11-14 18:32:23,1.281193,1.281193,0.0,0,0.90,62.67,0,0.04,22.19,1,0.20,27.85,0.831161,0.831161,0.0
2025-11-14 18:34:23,1.283111,1.281511,0.0,0,0.90,62.76,0,-0.01,22.19,1,0.20,28.96,0.831179,0.831179,0.0
2025-11-14 18:36:23,1.281551,1.281511,0.0,0,0.83,62.87,0,-0.01,22.20,1,0.20,29.76,0.831318,0.831318,0.0
2025-11-14 18:38:23,1.281511,1.281511,0.0,0,0.84,62.89,0,0.06,22.28,1,0.20,30.51,0.831598,0.831598,0.0
2025-11-14 18:40:23,1.281483,1.281483,0.0,0,0.97,63.14,0,0.08,22.29,1,0.20,31.16,0.831835,0.831835,0.0
2025-11-14 18:42:23,1.281483,1.281483,0.0,0,0.91,63.53,0,0.04,22.29,1,0.20,31.54,0.832235,0.832235,0.0
2025-11-14 18:44:23,1.281785,1.28079,0.0,0,0.95,63.92,0,-0.00,22.29,1,0.30,31.49,0.83255,0.832534,0.0
2025-11-14 18:46:23,1.280656,1.280656,0.0,0,0.95,64.14,0,-0.02,22.29,1,0.31,31.10,0.832534,0.832534,0.0
2025-11-14 18:48:23,1.280656,1.280656,0.0,0,0.83,63.34,0,-0.02,22.29,1,0.31,31.05,0.832473,0.832473,0.0
2025-11-14 18:50:23,1.280762,1.280762,0.0,0,0.79,62.67,0,0.04,22.34,1,0.31,31.16,0.832768,0.832768,0.0
2025-11-14 18:52:23,1.281527,1.281527,0.0,0,0.77,62.57,0,0.09,22.39,1,0.28,31.13,0.832811,0.832768,0.0
2025-11-14 18:54:23,1.281427,1.281427,0.0,0,0.92,62.38,0,0.10,22.39,1,0.25,30.89,0.83267,0.83267,0.0
2025-11-14 18:56:23,1.280553,1.280553,0.0,0,0.85,62.08,0,0.10,22.39,1,0.30,31.15,0.832497,0.832497,0.0
2025-11-14 18:58:23,1.279683,1.279683,0.0,0,0.85,61.91,0,0.05,22.34,1,0.31,31.16,0.831989,0.831989,0.0
2025-11-14 19:00:23,1.277976,1.277976,0.0,0,0.73,61.46,0,0.01,22.29,1,0.31,31.21,0.831555,0.831555,0.0
2025-11-14 19:02:23,1.277748,1.277976,0.0,0,0.75,61.35,0,0.00,22.29,1,0.31,31.38,0.830351,0.830351,0.0
2025-11-14 19:04:23,1.277976,1.277976,0.0,0,0.74,61.07,0,0.03,22.29,1,0.31,31.16,0.830178,0.830351,0.0
2025-11-14 19:06:23,1.279012,1.279012,0.0,0,0.74,60.89,0,0.09,22.29,1,0.26,30.94,0.830714,0.830498,0.0
2025-11-14 19:08:23,1.279243,1.279243,0.0,0,0.68,61.27,0,0.10,22.29,1,0.30,31.65,0.830498,0.830498,0.0
2025-11-14 19:10:23,1.279243,1.279243,0.0,0,0.69,61.35,0,0.02,22.20,1,0.36,32.75,0.829673,0.829673,0.0
2025-11-14 19:12:23,1.279489,1.279489,0.0,0,0.66,61.26,0,0.00,22.19,1,0.32,33.86,0.829072,0.829072,0.0
2025-11-14 19:14:23,1.279642,1.279642,0.0,0,0.60,60.65,0,0.00,22.19,1,0.37,34.64,0.829328,0.829328,0.0
2025-11-14 19:16:23,1.279826,1.279826,0.0,0,0.55,60.07,0,0.05,22.19,1,0.38,35.05,0.829328,0.829328,0.0
2025-11-14 19:18:23,1.280004,1.280004,0.0,0,0.63,59.98,0,0.10,22.19,1,0.38,35.44,0.828081,0.828133,0.0
2025-11-14 19:20:23,1.28075,1.28075,0.0,0,0.61,60.07,0,0.06,22.14,1,0.43,36.13,0.828133,0.828133,0.0
2025-11-14 19:22:23,1.28075,1.28075,0.0,0,0.56,60.07,0,0.01,22.09,1,0.44,37.00,0.828189,0.828189,0.0
2025-11-14 19:24:23,1.280697,1.28075,0.0,0,0.55,59.89,0,0.00,22.09,1,0.34,37.71,0.828198,0.828198,0.0
2025-11-14 19:26:23,1.28075,1.28075,0.0,0,0.63,59.82,0,0.00,22.09,1,0.34,38.19,0.828198,0.828198,0.0
2025-11-14 19:28:23,1.281255,1.281121,0.0,0,0.69,59.80,0,0.01,22.09,1,0.34,38.72,0.828407,0.828198,0.0
2025-11-14 19:30:23,1.281121,1.281121,0.0,0,0.56,59.54,0,0.09,22.09,1,0.39,39.08,0.827443,0.827443,0.0
2025-11-14 19:32:23,1.280965,1.280965,0.0,0,0.60,59.43,0,0.10,22.09,0,0.40,39.26,0.826932,0.827394,0.0
2025-11-14 19:34:23,1.280965,1.280965,0.0,0,0.55,59.36,0,0.09,22.08,0,0.38,39.26,0.827394,0.827317,0.0
2025-11-14 19:36:23,1.281336,1.281336,0.0,0,0.54,59.18,0,0.01,21.99,0,0.39,39.26,0.827246,0.827317,0.0
2025-11-14 19:38:23,1.281336,1.281336,0.0,0,0.60,59.18,0,0.00,21.99,0,0.34,39.20,0.827317,0.827246,0.0
2025-11-14 19:40:23,1.281601,1.281601,0.0,0,0.54,59.01,0,0.05,21.99,0,0.33,39.08,0.827246,0.827246,0.0
2025-11-14 19:42:23,1.281639,1.281639,0.0,0,0.53,59.01,0,0.10,21.99,0,0.33,38.84,0.827049,0.827049,0.0
2025-11-14 19:44:23,1.281817,1.281639,0.0,0,0.53,58.83,0,0.10,21.99,0,0.28,38.48,0.826322,0.826418,0.0
2025-11-14 19:46:23,1.281202,1.281364,0.0,0,0.53,58.41,0,0.09,21.98,0,0.27,38.06,0.826418,0.826418,0.0
2025-11-14 19:48:23,1.281664,1.281202,0.0,0,0.52,58.31,0,0.01,21.89,0,0.22,37.59,0.826692,0.826541,0.0
2025-11-14 19:50:23,1.281567,1.281664,0.0,0,0.44,58.22,0,0.00,21.89,0,0.19,37.06,0.826541,0.826541,0.0
2025-11-14 19:52:23,1.281664,1.281664,0.0,0,0.45,57.70,0,0.06,21.89,0,0.21,36.48,0.826458,0.826458,0.0
2025-11-14 19:54:23,1.282082,1.282082,0.0,0,0.47,57.28,0,0.10,21.89,0,0.13,35.79,0.825897,0.826199,0.0
2025-11-14 19:56:23,1.282656,1.282656,0.0,0,0.48,57.19,0,0.07,21.86,0,0.10,35.10,0.826199,0.826042,0.0
2025-11-14 19:58:23,1.283149,1.283149,0.0,0,0.43,57.36,0,0.01,21.79,0,0.11,34.33,0.826199,0.826199,0.0
2025-11-14 20:00:23,1.282818,1.282818,0.0,0,0.48,57.53,0,0.00,21.79,0,0.10,33.58,0.826538,0.826538,0.0
2025-11-14 20:02:23,1.282615,1.282818,0.0,0,0.47,57.51,0,0.01,21.79,0,0.10,32.69,0.826584,0.826584,0.0
2025-11-14 20:04:23,1.282818,1.282734,0.0,0,0.42,56.86,0,0.06,21.79,0,0.10,31.81,0.82631,0.82631,0.0
2025-11-14 20:06:23,1.282734,1.282818,0.0,0,0.32,55.86,0,0.10,21.79,0,0.04,30.94,0.826057,0.826057,0.0
2025-11-14 20:08:23,1.283009,1.283009,0.0,0,0.23,54.41,0,0.07,21.76,0,0.09,30.24,0.825922,0.826057,0.0
2025-11-14 20:10:23,1.283267,1.283009,0.0,0,0.35,53.31,0,0.01,21.69,0,0.05,29.49,0.826107,0.826057,0.0
2025-11-14 20:12:23,1.28294,1.282943,0.0,0,0.35,52.61,0,0.00,21.69,0,0.05,28.86,0.825839,0.825839,0.0
2025-11-14 20:14:23,1.282943,1.282943,0.0,0,0.35,52.23,0,0.00,21.69,0,0.10,28.33,0.825414,0.825414,0.0
2025-11-14 20:16:23,1.283218,1.283218,0.0,0,0.35,51.93,0,0.00,21.69,0,0.03,27.74,0.825395,0.825414,0.0
2025-11-14 20:18:23,1.283598,1.283218,0.0,0,0.39,51.78,0,0.00,21.69,0,0.08,27.32,0.825485,0.825485,0.0
2025-11-14 20:20:23,1.283598,1.283598,0.0,0,0.41,51.62,0,0.07,21.69,0,0.10,26.91,0.825774,0.825774,0.0
2025-11-14 20:22:23,1.283598,1.283738,0.0,0,0.36,51.47,0,0.10,21.69,0,0.05,26.54,0.825774,0.825774,0.0
2025-11-14 20:24:23,1.284503,1.284178,0.0,0,0.34,51.40,0,0.10,21.69,0,0.05,26.23,0.825876,0.825876,0.0
2025-11-14 20:26:23,1.284178,1.284178,0.0,0,0.34,51.40,0,0.10,21.69,0,0.01,25.92,0.825928,0.825928,0.0
2025-11-14 20:28:23,1.284178,1.284178,0.0,0,0.34,51.40,0,0.10,21.69,0,0.09,25.71,0.826116,0.826116,0.0
2025-11-14 20:30:23,1.284671,1.284671,0.0,0,0.34,51.32,0,0.10,21.69,0,0.05,25.51,0.826344,0.826116,0.0
2025-11-14 20:32:23,1.284671,1.284671,0.0,0,0.32,51.16,0,0.09,21.67,0,0.05,25.36,0.826116,0.826116,0.0
2025-11-14 20:34:23,1.284983,1.284983,0.0,0,0.33,51.03,0,0.09,21.67,0,0.02,25.20,0.826375,0.826298,0.0
2025-11-14 20:36:23,1.284983,1.284983,0.0,0,0.33,50.81,0,0.07,21.65,0,0.00,24.99,0.826298,0.826298,0.0
2025-11-14 20:38:23,1.285086,1.285086,0.0,0,0.32,50.65,0,0.04,21.62,0,0.00,24.79,0.826298,0.826128,0.0
2025-11-14 20:40:23,1.285086,1.285086,0.0,0,0.26,50.44,0,0.04,21.62,0,0.04,24.63,0.826128,0.826128,0.0
2025-11-14 20:42:23,1.285448,1.285448,0.0,0,0.32,50.37,0,0.08,21.66,0,0.01,24.48,0.825814,0.825814,0.0
2025-11-14 20:44:23,1.285448,1.285448,0.0,0,0.32,50.15,0,0.07,21.65,0,0.00,24.33,0.826251,0.826251,0.0
2025-11-14 20:46:23,1.285567,1.285567,0.0,0,0.32,49.93,0,0.06,21.64,0,0.03,24.23,0.826251,0.826251,0.0
2025-11-14 20:48:23,1.285567,1.285567,0.0,0,0.26,49.71,0,0.03,21.62,0,0.01,24.12,0.826458,0.826251,0.0
2025-11-14 20:50:23,1.285554,1.285554,0.0,0,0.31,49.64,0,0.00,21.58,0,0.00,24.02,0.825971,0.825971,0.0
2025-11-14 20:52:23,1.285554,1.285554,0.0,0,0.32,49.57,0,0.00,21.58,0,0.05,23.97,0.825642,0.825971,0.0
2025-11-14 20:54:23,1.286172,1.28595,0.0,0,0.32,49.28,0,0.01,21.59,0,0.05,23.92,0.826211,0.826211,0.0
2025-11-14 20:56:23,1.28595,1.286013,0.0,0,0.31,48.99,0,0.01,21.59,0,0.00,23.82,0.826325,0.826325,0.0
2025-11-14 20:58:23,1.286013,1.286013,0.0,0,0.31,48.92,0,0.00,21.58,0,0.05,23.77,0.826325,0.826325,0.0
2025-11-14 21:00:23,1.286013,1.286013,0.0,0,0.25,48.71,0,0.00,21.58,0,0.01,23.71,0.82672,0.82672,0.0
2025-11-14 21:02:23,1.285205,1.285205,0.0,0,0.26,48.57,0,0.00,21.58,0,0.05,23.66,0.82672,0.82672,0.0
